"location","context","source","target"
"D1D-27","No Sc, msc: SupernovaAlt, sfx: Crust_Laugh, Next: [CRD5]","The man lets out a hearty laugh. He slaps his rocky chest. Pebbles fall off him.","O homem dá uma risada calorosa. Ele dá um tapa em seu peito rochoso. Pedregulhos caem dele."
"CRD5","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [CRD6]","Doomsday is in just three days! While you’re in here wasting away working MINIMUM wage!","O Fim dos Tempos é só daqui a três dias! E enquanto isso você tá aqui definhando, trabalhando por um salário MÍNIMO!"
"CRD6","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [DD1-23]","I, Crust, from Mercury, will look at this burning ball of hell gas, and say…","Eu, Crust, de Mercúrio, vou olhar pra essa bola de gás flamejante dos infernos e dizer..."
"DD1-23","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD7]","…","…"
"CRD7","Sc: Crust, msc: SupernovaAlt, sfx: Crust_Short, Next: [D1D-28]","No.","Não."
"D1D-28","No Sc, msc: SupernovaAlt, no sfx, Next: [DD1-24]","He smiles widely.","Ele dá um sorriso largo."
"DD1-24","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD8]","Sir, I don’t think you will survive a supernova.","Senhor, eu não acho que você sobreviveria a uma supernova."
"CRD8","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [CRD9]","I will. Born from the crust of Mercury, I can survive anything.","Eu vou. Nasci da crosta de Mercúrio, eu consigo sobreviver a qualquer coisa."
"CRD9","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [D1D-29]","Besides didn’t you hear? The supernova is a cover-up by the intergalactic association--","E você não ficou sabendo? A supernova é uma tentativa da associação intergalática de encobrir..."
"D1D-29","No Sc, msc: SupernovaAlt, no sfx, Next: [DD1-25]","Oh, brother. ","Ah, lá vem. "
"DD1-25","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD10]","How about this Crust? I can help you get something that can help you out in your…","Vamos fazer assim, Crust. Eu posso te ajudar a comprar algo para o seu..."
"CRD10","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [DD1-26]","My supernova bunker.","Meu abrigo contra supernova."
"DD1-26","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [DD1-27]","Your supernova bunker.","O seu abrigo contra supernova."
"DD1-27","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [DD1-27b]"," Alright... a nonperishable snack will be good."," Tá bom... um lanche não perecível seria bom."
"DD1-27b","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-1,TDN5-1]","Select an item in the shop","Selecione um item na loja."
"DD1-27b-Option-1","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-1,TDN5-1]","",""
"DD1-27b-Option-2","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-1,TDN5-1]DD1-27b-Option-2","",""
"TDP5-1","Sc: Crust, msc: SupernovaAlt, sfx: CRUST3, Next: [TDP5-2]","Jerky! You’re thinking like a true survivor kid! This is great!","Carne seca! Você tá pensando como ume sobrevivente de verdade, jovem! Isso aqui tá bom demais!"
"TDP5-2","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDP5-3]","Heh, thanks. I just remembered it from a TV show called Survivorz.","Hehe, valeu. Lembrei disso daquele programa de TV, Sobreviventez."
"TDP5-3","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-4]","Before you could even ring it up the man opens the bag and starts eating the jerky.","Antes mesmo de você passar a carne seca no caixa, o homem abre a embalagem e começa a comer."
"TDP5-4","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDP5-5]","Hm, you got somewhere to go kid? I can formally invite you to my bunker if ya want.","Hm, você tem pra onde ir, jovem? Eu posso te convidar formalmente pro meu abrigo se quiser."
"TDP5-5","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDP5-6]","Oh, nah. I’ll be here.","Ah, nem. Eu vou ficar por aqui mesmo."
"TDP5-6","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-7]","Crust chokes on a piece of jerky and coughs. He bumps his chest a few times.","Crust engasga com um pedaço de carne seca e tosse. Ele bate no peito algumas vezes."
"TDP5-7","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [TDP5-8]","Why? Don’t you got someone special to go home to?","Por quê? Você não tem alguém especial te esperando em casa?"
"TDP5-8","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDP5-9]","I’d expect you young’uns to hightail it outta here.","Achei que vocês, jovens, já iam picar a mula."
"TDP5-9","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-10]","A familiar face flashes in my mind. My normal bored expression cracks.","Um rosto familiar passa pela minha mente. Minha expressão entediada de costume se quebra."
"TDP5-10","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDP5-11]","She’ll be fine without me. Besides, I like to be kept busy.","Ela vai ficar bem sem mim. E eu também gosto de me ocupar."
"TDP5-11","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-11b]","Crust doesn’t speak. I listen to his chewing. He rummages in his pocket to give me his luncos.","Crust não diz nada. Eu ouço ele mastigar. Ele vasculha seu bolso pra me dar seus luncos."
"TDP5-11b","No Sc, msc: SupernovaAlt, sfx: CashRegister, Next: [TDP5-12]","-cash register chime-","-caixa registradora apita-"
"TDP5-12","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDP5-13]","Don’t be too sure about that kid. Don’t choose for others how important you are to them.","Não tenha tanta certeza disso, jovem. Não decida pelas pessoas o quão importante você é para elas."
"TDP5-13","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [TDP5-14]","I’m gonna be fine when things go down, but you won’t. Talk to who you’re thinking bout.","Eu vou ficar bem quando a coisa apertar, mas você não vai. Vai falar com quem você está pensando."
"TDP5-14","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-15]","I don’t answer. It's a bit surprising I feel I am getting life advice from this apocalyptic junkie of some sort.","Eu não respondo. É um pouco estranho sentir que estou recebendo conselhos de vida de um maluco apocalíptico."
"TDP5-15","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-16]","He smiles and waves at me before leaving. I watch the small bits of rock fall to the ground.","Ele sorri e acena para mim antes de sair. Eu observo pedrinhas cairem no chão."
"TDP5-16","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-30a]","I’ll be cleaning that up.","Eu vou ter que limpar aquilo."
"TDN5-1","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [TDN5-2]","Sorry kid, but I don’t really think something like this is going to be much use in my bunker.","Desculpa jovem, mas eu não acho que algo assim vai ser muito útil no meu abrigo."
"TDN5-2","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDN5-3]","You sure you don’t have blasters in the back?","Tem certeza que você não tem armas laser no estoque?"
"TDN5-3","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDN5-4]","We’re still just a gas station, sir.","Nós somos só um posto de combustível, senhor."
"TDN5-4","Sc: Crust, msc: SupernovaAlt, sfx: Crust_Short, Next: [TDN5-5]"," Alright."," Tá bom."
"TDN5-5","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [D1D-30a]","Stay safe, kid. I gotta go prep my bunker some more.","Fique bem, jovem. Tenho que ir melhorar o meu abrigo um pouco mais."
"D1D-30a","No Sc, msc: SupernovaAlt, sfx: Door_Chime,Door_Close, Next: [D1D-30]","-door chimes and closes-","-a porta apita e fecha-"
"D1D-30","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-31]","It's almost closing time…","Tá quase na hora de fechar..."
"D1D-31","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-31b]","Flubber lounges in her usual spot. I smile and scratch under her chin.","Flubber tá largada no seu lugar de costume. Eu sorrio e coço debaixo do queixo dela."
"D1D-31b","No Sc, msc: SupernovaAlt, sfx: FLUBBER2, Next: [DD1-28]","Flubber Meows","Flubber mia."
"DD1-28","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [DD1-28b]","We had a good day didn’t we?","A gente teve um bom dia, né?"
"DD1-28b","No Sc, msc: SupernovaAlt, sfx: Text_1, Next: [D1D-32]","-phone chimes-","-celular apita-"
"D1D-32","No Sc, msc: SupernovaAlt, no sfx, Next: [T2]","I facepalm as I remember I never messaged Cassiopeia back.","Eu bato a mão na testa quando lembro que não respondi a Cassiopeia."
"T2","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Pocket_Swoosh_1, Next: [T3]","Dmi? Are u ghosting me?","Dmi? Vc tá me deixando no vácuo?"
"T3","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-1,TDN6-1]","Not cool! im worried about u!","Mó mancada! tô preocupada com vc!"
"T3-Option-1","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-1,TDN6-1]","Sorry, got caught up.","Foi mal, dia cheio."
"T3-Option-2","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-1,TDN6-1]","You don’t need to keep messaging.","Você não precisa falar mais comigo."
"TDP6-1","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDP6-2]","Lot more customers on this route than i thought we would ","Teve bem mais clientes nessa rota do que eu achei que teria. "
"TDP6-2","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-3]","its a good time to roadtrip when the solar system is getting wiped ya know??","Nada como viajar quando o sistema solar tá prestes a ir pro saco, né??"
"TDP6-3","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDP6-4]","More like I met a rock dude named Crust who wanted to buy a katana to defend himself from the imminent supernova. ","Na real conheci um cara de pedra chamado Crust que queria comprar uma katana pra se defender da supernova que tá vindo aí. "
"TDP6-4","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-5]","What? Stop lying to me. xD Ur job isn’t that interesting","Quê? Para de inventar. xD Teu trabalho não é tão interessante assim."
"TDP6-5","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDP6-6]","U know how Mars is, we’re weirdo central.","Cê sabe como Marte é, aqui é a central da galera esquisitona."
"TDP6-6","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [D1D-33]","thats true. U live there","verdade. vc mora aí."
"D1D-33","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-34]","I chuckle. That was a good one actually.","Eu rio. Essa até que foi boa."
"D1D-34","No Sc, msc: SupernovaAlt, no sfx, Next: [T4]","We chat with each other and for a second it feels like the world isn’t coming to an end soon.","Nós conversamos mais um pouco e, por um momento, é quase como se o mundo não fosse acabar em breve."
"TDN6-1","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDN6-2]","I’ll just get back to u when i get back to u.","eu te dou um retorno quando eu te dar um retorno."
"TDN6-2","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDN6-3]","Ouch, remind me to never be worried about u again :/","pô, me lembra de nunca mais me preocupar com vc :/"
"TDN6-3","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDN6-4]","Nah, I didn’t mean it like that. I’m just busy.","Nãoo, não foi isso que eu quis dizer. Só tô ocupade."
"TDN6-4","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [D1D-35]","Yeah, yeah I get it.","Tá, tá. Já entendi."
"D1D-35","No Sc, msc: SupernovaAlt, no sfx, Next: [T4]","I could’ve handled that a bit better.","Eu podia ter falado isso de um jeito melhor."
"T4","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [T5]","Are u sure ur not calling off tomorrow? I know the money isn’t good enough at Cosmic Fuel where u need to work a day before Doomsday. :/","Tem certeza que vai trampar amanhã? eu sei que o salário da Astrobrás não é lá essas coisas, já que vc precisa trabalhar um dia antes do Fim dos Tempos. :/"
"T5","Sc: Dmi, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [T6]","Maybe I LIKE working for a megacorp.","Talvez eu GOSTE de trabalhar pra uma megacorporação."
"T6","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [T7]","shut up","cala boca"
"T7","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [D1D-36]","ok ","ok "
"D1D-36","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-37]","I should clock out for the day","Hora de bater o ponto e vazar"
"D1D-37","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-38]","I say goodbye to Flubber. She for some reason is a lot better at closing than I am. I never know what she does when we leave her alone.","Eu dou tchau pra Flubber. Por algum motivo, ela é bem melhor em fechar a loja do que eu. Não tenho a menor ideia do que ela faz quando deixamos ela sozinha."
"D1D-38","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-39]","I don’t really know why I’m coming back in tomorrow. I should be packing with Cassie. We may not be able to do anything fancy like a space jump but…","Eu nem sei por que vou voltar amanhã. Eu devia tá fazendo as malas com a Cassie. Pode ser que a gente não consiga fazer nada chique como um salto especial, mas..."
"D1D-39","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-40]","…","…"
"D1D-40","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-40b]","I need some sleep for tomorrow.","Eu preciso dormir pra amanhã."
"D1D-40b","No Sc, msc: SupernovaAlt, sfx: Door_Open,Door_Chime,Door_Close, Next: [Day2Transition]","-door opens and closes with a chime-","-porta abre e fecha com um apito-"
"Day2Transition","No Sc, msc: SupernovaAlt, no sfx, Next: [D2D-1]","DAY 2","DIA 2"
"D2D-1","No Sc, msc: Supernova, no sfx, Next: [ROD2-1]","I jab my fingers against the screen of my phone the little avatar hops up and down in an effort to dodge the man-eating kale.","Bato o dedo na tela do celular e o bonequinho pula, tentando desviar do repolho comedor de gente."
"ROD2-1","Sc: Rob, msc: Supernova, sfx: Rob_Short, Next: [D2D-2]","Dmi!","Dmi!"
"D2D-2","No Sc, msc: Supernova, no sfx, Next: [DD2-1]","I yelp and nearly drop my phone. I catch it just before it slips out of my fingers and glare at the slime man in front of me.","Eu solto um grito e quase derrubo o celular. Agarro ele no ar e encaro o homem-gosma na minha frente."
"DD2-1","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-3]","You’ve seriously got to stop doing that!","Na moral, você precisa parar de fazer isso!"
"D2D-3","No Sc, msc: Supernova, sfx: Rob_Laugh, Next: [ROD2-2]","Rob bursts into laughter.","Rob gargalha alto."
"ROD2-2","Sc: Rob, msc: Supernova, sfx: ROB3, Next: [DD2-2]","It’s just too funny. Look you got goosebumps on your goosebumps! ","Não dá, não me aguento. Olha, até o seu cabelo ficou arrepiado! "
"DD2-2","Sc: Dmi, msc: Supernova, no sfx, Next: [ROD2-3]","whatever how’s packing? ","Tá, que seja. E as malas? "
"ROD2-3","Sc: Rob, msc: Supernova, sfx: ROB2, Next: [D2D-4]","We’ll be done by tonight. Then we leave tomorrow morning in time for our space jump outta here.","Até hoje de noite vão estar prontas. Amanhã saímos cedo pra pegar o pulo espacial e cair fora daqui."
"D2D-4","No Sc, msc: Supernova, no sfx, Next: [D2D-5]","Ah a space jump. That's everyone’s ticket outta the solar system to go wherever they’re going next. ","Ah, um pulo espacial. É a saída pra fugir do sistema solar e seguir a vida em qualquer outro lugar. "
"D2D-5","No Sc, msc: Supernova, no sfx, Next: [D2D-6]","They are ways outta here without one but the trip is pretty grueling.","Tem outros jeitos de sair daqui, mas a viagem é bem puxada."
"D2D-6","No Sc, msc: Supernova, no sfx, Next: [ROD2-4]","Not to mention the luncos to afford a space jump is insane.","Sem contar que um pulo espacial custa uma fortuna."
"ROD2-4","Sc: Rob, msc: Supernova, sfx: ROB1, Next: [ROD2-5]","I’ll come pick up Flubber at the end of the day.","Eu volto pra buscar a Flubber no final do dia."
"ROD2-5","Sc: Rob, msc: Supernova, sfx: ROB3, Next: [D2D-7]","Also smile a little today! Use that slogan of ours to brighten their days. ","Ah é, tenta sorrir um pouco hoje! Usa esse nosso slogan pra alegrar o dia dos clientes. "
"D2D-7","No Sc, msc: Supernova, no sfx, Next: [DD2-3]","Ugh.","Argh."
"DD2-3","Sc: Dmi, msc: Supernova, no sfx, Next: [ROD2-6]","I’ll try.","Vou tentar."
"ROD2-6","Sc: Rob, msc: Supernova, sfx: ROB2, Next: [FD2-1]","Great! I’ll see you later. Be nice to Flubber!","Ótimo! Até mais tarde. Cuide bem da Flubber!"
"FD2-1","Sc: Flubber, msc: Supernova, sfx: FLUBBER1, Next: [DD2-4]","Mreoww…","Mraauu..."
"DD2-4","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-4b]","We’re pals aren’t we Flubber? ","Você é parceiro, né, Flubber? "
"DD2-4b","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-8]","-door chimes and closes-","-a porta apita e fecha-"
"D2D-8","No Sc, msc: Supernova, no sfx, Next: [D2D-9a]","Flubber gives me a slow blink.","Flubber pisca devagar."
"D2D-9a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [D2D-9]","-door opens and chimes-","-porta abre e apita-"
"D2D-9","No Sc, msc: Supernova, no sfx, Next: [DD2-5]","A two-headed beastman enters. They don’t say a word. I yawn and start spouting the “Cosmic Fuel welcome”.","Um homem-besta de duas cabeças entra. Nenhuma delas diz nada. Eu bocejo e começo a recitar as ""boas-vindas da Astrobrás""."
"DD2-5","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-10]","Welcome to Cosmic Fuel. Fill to your heart’s content that’s the Cosmic Fuel way. ","Bem-vindos à Astrobrás. Enchemos o seu tanque e o seu coração. "
"D2D-10","No Sc, msc: Supernova, no sfx, Next: [D2D-11]","The beastmen frantically grab items and stuff them into a bag.","O homem-besta vai pegando produtos das prateleiras e enfiando em uma sacola como se não houvesse amanhã."
"D2D-11","No Sc, msc: Supernova, no sfx, Next: [DD2-6]","Well that’s not at all what I meant. ","Não foi isso que eu quis dizer. "
"DD2-6","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-12]","You guys using cash or credit?","É no dinheiro ou no cartão?"
"D2D-12","No Sc, msc: Supernova, no sfx, Next: [ROM1]","The more dimwitted looking one whispers to the sharper one and they stalk forward.","O que parece ser o mais burro dos dois sussurra no ouvido do outro, e eles se aproximam de mim com uma postura ameaçadora."
"ROM1","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [D2D-13]","This is a stick up! Open the register!","Isso é um assalto! Abre o caixa!"
"D2D-13","No Sc, msc: Supernova, no sfx, Next: [REM1]","The dimwitted-looking beast-man pulls out a stick from his pocket and points at me.","O com cara de burro puxa um sapato de salto do bolso e aponta pra mim."
"REM1","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [ROM2]","and give us those Saturn dogs behind you!","e vamos levar esses Dogões de Saturno atrás de você também!"
"ROM2","Sc: Romulus, msc: Supernova, sfx: Romulus_Short, Next: [D2D-14]","Yeah! And--","É! e..."
"D2D-14","No Sc, msc: Supernova, no sfx, Next: [REM2]","The sharp-eyed beastman glares at his brother.","O mais esperto fuzila o irmão com o olhar."
"REM2","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [ROM3]","Sorry Romulus stickups make me hungry. ","Foi mal, Rômulo, assaltos me dão fome. "
"ROM3","Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [REM3]","You’re worse than a chihuahua. When I said we’re doing a stickup I didn’t mean to put a literal stickup! ","Você é pior que um chihuahua. Quando eu falei ""assalto"", não quis dizer que precisava trazer um salto! "
"REM3","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [ROM4]","Oh did I mess up again? Are we not getting Saturn dogs? ","Hã? Eu dei bola fora de novo? Não vamos ganhar Dogões de Saturno? "
"ROM4","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [D2D-15]","No you didn’t mess up Remus. Let’s get you that hot dog. No no let’s get you two of them. How about that? ","Não, você não deu bola fora, Remo. Vamos pegar o seu cachorro quente. Aliás, vamos pegar DOIS só pra você. Que tal? "
"D2D-15","No Sc, msc: Supernova, sfx: Remus_Howl, Next: [D2D-15b]","Remus howls with excitement.","Remo uiva de alegria."
"D2D-15b","No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]","Select an item in the shop","Selecione um item na loja."
"D2D-15b-Option-1","No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]","",""
"D2D-15b-Option-2","No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]D2D-15b-Option-2","",""
"TDP7-1","No Sc, msc: Supernova, no sfx, Next: [TDP7-2]","I slide two Saturn dogs to the pair. Remus helps himself and scarfs it down.","Eu entrego dois Dogões de Saturno pros irmãos. Remo engole o dele em uma mordida."
"TDP7-2","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDP7-3]","and now the register--","e agora o caixa..."
"TDP7-3","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDP7-4]","Rom… they were so nice and gave us a Saturn dog. Do we have to?","Rô... elu foi tão legal de dar um Dogão de Saturno pra gente. Precisamos mesmo fazer isso?"
"TDP7-4","Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [TDP7-5]","Of course! We came all this way just to--","Claro que sim! A gente veio até aqui só pra..."
"TDP7-5","Sc: Remus, msc: Supernova, sfx: Remus_Short, Next: [TDP7-6]","To steal?","Roubar?"
"TDP7-6","No Sc, msc: Supernova, no sfx, Next: [TDP7-7]","Romulus stutters in shock.","Rômulo gagueja, chocado."
"TDP7-7","No Sc, msc: Supernova, no sfx, Next: [TDP7-8]","Remus doesn’t look too different from a kicked puppy.","Remo parece um filhotinho que levou um chute."
"TDP7-8","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDP7-9]","Mom always told us stealing was bad. We should pay!","A mamãe sempre falou que roubar é feio. Vamos pagar!"
"TDP7-9","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP7-10]","I don’t really care either way to be honest… ","Sinceramente, eu nem me importo... "
"TDP7-10","No Sc, msc: Supernova, no sfx, Next: [TDP7-11]","The two ignore me. I can practically hear the galaxy’s smallest violin play for the two.","Os dois me ignoram. Quanto drama... até os anéis de Saturno estão se comovendo por eles."
"TDP7-11","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [TDP7-12]","You’re right Rem… I can’t do it. I wanted to be the tough guy so bad… everything is going to get blown to smithereens!","Tem razão, Rê... Não consigo. Eu queria tanto ser um cara durão... a galáxia inteira vai virar pipoca!"
"TDP7-12","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDP7-13]","I just wanted to do something cool!","Eu só queria fazer algo radical!"
"TDP7-13","Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [TDP7-14]","Will you ever forgive me?","Será que você consegue me perdoar?"
"TDP7-14","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [TDP7-15]","You’re the best big brother ever! Of course I will! ","Você é o melhor irmão do mundo! Claro que eu te perdoo! "
"TDP7-15","No Sc, msc: Supernova, no sfx, Next: [TDP7-16]","The two beastmen burst into tears.","Os dois homens-besta caem em prantos."
"TDP7-16","No Sc, msc: Supernova, no sfx, Next: [TDP7-17]","I just stand there watching the two go through a whole movie scene together.","Eu só assisto os dois vivendo uma cena de filme juntos."
"TDP7-17","No Sc, msc: Supernova, no sfx, Next: [TDP7-18]","Romulus sets a pile of luncos on the counter.","Rômulo coloca uma pilha de luncos no balcão."
"TDP7-18","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [D2D-16a]","Keep the change. We’re sorry for bothering you.","Pode ficar com o troco. Desculpe pelo incômodo."
"TDN7-1","No Sc, msc: Supernova, no sfx, Next: [TDN7-2]","Romulus grits his teeth.","Rômulo range os dentes."
"TDN7-2","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDN7-3]","Is this some kind of joke? We asked for Saturn dogs!","Tá tirando uma com a nossa cara? Nós pedimos Dogões de Saturno!"
"TDN7-3","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-4]","I know.","Eu sei."
"TDN7-4","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [TDN7-5]","Why give us this?","Por que você nos deu isso?"
"TDN7-5","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-6]","You’re already helping yourself to the shelves. Why don’t you get them yourself?","Vocês já tão esvaziando as prateleiras mesmo. Por que não pega você mesmo?"
"TDN7-6","Sc: Romulus, msc: Supernova, sfx: Romulus_Short, Next: [TDN7-7]","I--","Eu..."
"TDN7-7","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDN7-8]","Aww…I think they’re mad at us Rom. ","Ahh... acho que elu se irritou com a gente, Rô. "
"TDN7-8","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [TDN7-9]","I told you we shouldn’t steal.","Falei pra você que a gente não devia roubar."
"TDN7-9","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDN7-10]","STOP TAKING ME AS A FOOL REM!","PARA DE ME FAZER DE BOBO, RÊ!"
"TDN7-10","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-11]","Hey! He’s not taking you as a fool.","Ei! Ele não tá te fazendo de bobo."
"TDN7-11","No Sc, msc: Supernova, no sfx, Next: [TDN7-12]","Romulus’ eyes shine with a hopeful look.","Os olhos de Rômulo brilham, esperançosos."
"TDN7-12","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-13]","I’m taking you as a fool too.","Você já é bobo sem a ajuda de ninguém."
"TDN7-13","No Sc, msc: Supernova, no sfx, Next: [TDN7-14]","Romulus drops the bag on the ground. He looks close to tears.","Rômulo derruba a sacola no chão. Ele parece estar prestes a chorar."
"TDN7-14","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [D2D-16a]","Remus…lets just go.","Remo... vamos embora."
"D2D-16a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-16]","-door chimes and closes-","-a porta apita e fecha-"
"D2D-16","No Sc, msc: Supernova, no sfx, Next: [T8]","I reach for my phone. Cassiopeia’s not going to believe this.","Pego meu celular. Cassiopeia não vai acreditar nisso."
"T8","Sc: Dmi, on phone, msc: Supernova, sfx: Pocket_Swoosh_2, Next: [T9]","Sorry i didnt get to you yet. I was getting robbed.","Foi mal não responder antes. Rolou um assalto aqui."
"T9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T10]","WHAT?","QUÊ?"
"T10","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T11]","chill they didnt take anything. They were two beastmen but they didnt seem to be following their own plan. ","relaxa eles não levaram nada. Eram dois homens-besta, mas não conseguiram nem de seguir o próprio plano. "
"T11","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T12]","I didnt care much it's not like it's my gas station. i Think i hurt their feelings.","Tô nem aí sabe, o posto não é meu. acho que eu magoei eles."
"T12","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T13]","u could say they were all bark and no bite.","é como dizem, cão que late não morde."
"T13","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T14]","did u just…ugh.","é sério que você... argh."
"T14","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T15]","im going to ignore that for my own sanity.","vou deixar essa passar pelo meu próprio bem."
