"location","context","source","target"
"DD1-22","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [D1D-27]"," What do you even need a Katana for?!"," De ce aveți nevoie de o katană?!"
"D1D-27","No Sc, msc: SupernovaAlt, sfx: Crust_Laugh, Next: [CRD5]","The man lets out a hearty laugh. He slaps his rocky chest. Pebbles fall off him.","Bărbatul râde cu poftă. Își lovește pieptul stâncos cu palma. I se desprind pietricele."
"CRD5","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [CRD6]","Doomsday is in just three days! While you’re in here wasting away working MINIMUM wage!","Apocalipsa e în trei zile! În timp ce tu stai aici și te irosești lucrând pe salariul MINIM!"
"CRD6","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [DD1-23]","I, Crust, from Mercury, will look at this burning ball of hell gas, and say…","Eu, Crust, mercurianul, mă voi uita la această minge arzătoare de gaz infernal și voi spune…"
"DD1-23","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD7]","…","…"
"CRD7","Sc: Crust, msc: SupernovaAlt, sfx: Crust_Short, Next: [D1D-28]","No.","Nu."
"D1D-28","No Sc, msc: SupernovaAlt, no sfx, Next: [DD1-24]","He smiles widely.","Zâmbește larg."
"DD1-24","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD8]","Sir, I don’t think you will survive a supernova.","Domnule, nu cred că veți supraviețui unei supernove."
"CRD8","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [CRD9]","I will. Born from the crust of Mercury, I can survive anything.","Ba da! Născut din scoarța lui Mercur, pot supraviețui oricărui lucru."
"CRD9","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [D1D-29]","Besides didn’t you hear? The supernova is a cover-up by the intergalactic association--","În plus, nu ai auzit? Supernova este o mușamalizare orchestrată de asociația intergalactică--"
"D1D-29","No Sc, msc: SupernovaAlt, no sfx, Next: [DD1-25]","Oh, brother. ","Of, Dumnezeule. "
"DD1-25","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD10]","How about this Crust? I can help you get something that can help you out in your…","Ce ziceți de asta, Crust? Vă pot ajuta să luați ceva care să vă fie de folos în…"
"CRD10","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [DD1-26]","My supernova bunker.","În buncărul meu pentru supernova."
"DD1-26","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [DD1-27]","Your supernova bunker.","În buncărul dumneavoastră pentru supernova."
"DD1-27","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [DD1-27b]"," Alright... a nonperishable snack will be good."," Bine… o gustare neperisabilă ar fi bună."
"DD1-27b","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-1,TDN5-1]","Select an item in the shop","Alege un obiect din magazin"
"DD1-27b-Option-1","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-1,TDN5-1]","",""
"DD1-27b-Option-2","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-1,TDN5-1]DD1-27b-Option-2","",""
"TDP5-1","Sc: Crust, msc: SupernovaAlt, sfx: CRUST3, Next: [TDP5-2]","Jerky! You’re thinking like a true survivor kid! This is great!","Jerky! Gândești ca un adevărat supraviețuitor, puștiule! Asta-i grozav!"
"TDP5-2","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDP5-3]","Heh, thanks. I just remembered it from a TV show called Survivorz.","Ăă, mulțumesc! Mi‑am amintit de el dintr‑o emisiune TV numită Survivorz."
"TDP5-3","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-4]","Before you could even ring it up the man opens the bag and starts eating the jerky.","Înainte să apuci să-l scanezi, bărbatul deschide punga și începe să mănânce jerky‑ul."
"TDP5-4","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDP5-5]","Hm, you got somewhere to go kid? I can formally invite you to my bunker if ya want.","Mmm, ai unde să te duci, puștiule? Pot să te invit oficial în buncărul meu, dacă vrei."
"TDP5-5","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDP5-6]","Oh, nah. I’ll be here.","Oh, nu. Voi fi aici."
"TDP5-6","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-7]","Crust chokes on a piece of jerky and coughs. He bumps his chest a few times.","Crust se îneacă cu o bucată de jerky și tușește. Își bate pieptul de câteva ori."
"TDP5-7","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [TDP5-8]","Why? Don’t you got someone special to go home to?","De ce? Nu ai pe cineva special la care să te duci?"
"TDP5-8","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDP5-9]","I’d expect you young’uns to hightail it outta here.","M‑aș fi așteptat ca voi, ăștia tineri, să o luați la sănătoasa de aici."
"TDP5-9","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-10]","A familiar face flashes in my mind. My normal bored expression cracks.","Îmi trece prin minte o față cunoscută. Plictiseala de pe fața mea dispare."
"TDP5-10","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDP5-11]","She’ll be fine without me. Besides, I like to be kept busy.","Va fi bine fără mine. În afară de asta, îmi place să fiu ocupat."
"TDP5-11","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-11b]","Crust doesn’t speak. I listen to his chewing. He rummages in his pocket to give me his luncos.","Crust nu vorbește. Îi ascult mestecatul. Scotocește în buzunar ca să‑mi dea luncoși."
"TDP5-11b","No Sc, msc: SupernovaAlt, sfx: CashRegister, Next: [TDP5-12]","-cash register chime-","-se aude casa de marcat-"
"TDP5-12","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDP5-13]","Don’t be too sure about that kid. Don’t choose for others how important you are to them.","Să nu fii prea sigur de asta, puștiule. Nu tu ești cel care trebuie să stabilească cât de important ești pentru ceilalți."
"TDP5-13","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [TDP5-14]","I’m gonna be fine when things go down, but you won’t. Talk to who you’re thinking bout.","Eu o să fiu bine când lucrurile o iau razna, dar tu nu. Vorbește cu persoana la care te gândești."
"TDP5-14","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-15]","I don’t answer. It's a bit surprising I feel I am getting life advice from this apocalyptic junkie of some sort.","Nu răspund. E puțin surprinzător că primesc sfaturi de viață de la un fel de ahtiat de apocalipsă."
"TDP5-15","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-16]","He smiles and waves at me before leaving. I watch the small bits of rock fall to the ground.","Zâmbește și îmi face din mână înainte să plece. Privesc bucățelele mici de piatră care pică pe podea."
"TDP5-16","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-30a]","I’ll be cleaning that up.","Va trebui să fac curat."
"TDN5-1","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [TDN5-2]","Sorry kid, but I don’t really think something like this is going to be much use in my bunker.","Scuze, puștiule, dar nu prea cred că așa ceva o să-mi fie de mare folos în buncăr."
"TDN5-2","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDN5-3]","You sure you don’t have blasters in the back?","Sigur nu aveți niște blastere în spate?"
"TDN5-3","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDN5-4]","We’re still just a gas station, sir.","Suntem o simplă benzinărie, domnule."
"TDN5-4","Sc: Crust, msc: SupernovaAlt, sfx: Crust_Short, Next: [TDN5-5]"," Alright."," Bine."
"TDN5-5","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [D1D-30a]","Stay safe, kid. I gotta go prep my bunker some more.","Ai grijă, puștiule. Trebuie să mă duc să îmi mai aranjez buncărul."
"D1D-30a","No Sc, msc: SupernovaAlt, sfx: Door_Chime,Door_Close, Next: [D1D-30]","-door chimes and closes-","-clopoțelul sună și ușa se închide-"
"D1D-30","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-31]","It's almost closing time…","Se apropie ora închiderii…"
"D1D-31","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-31b]","Flubber lounges in her usual spot. I smile and scratch under her chin.","Pisigel se tolănește în locul ei obișnuit. Zâmbesc și o scarpin sub barbă."
"D1D-31b","No Sc, msc: SupernovaAlt, sfx: FLUBBER2, Next: [DD1-28]","Flubber Meows","Pisigel miaună"
"DD1-28","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [DD1-28b]","We had a good day didn’t we?","Am avut o zi bună, nu-i așa?"
"DD1-28b","No Sc, msc: SupernovaAlt, sfx: Text_1, Next: [D1D-32]","-phone chimes-","- se aude telefonul -"
"D1D-32","No Sc, msc: SupernovaAlt, no sfx, Next: [T2]","I facepalm as I remember I never messaged Cassiopeia back.","Îmi dau una peste frunte când îmi amintesc că nu i-am răspuns lui Cassiopeia."
"T2","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Pocket_Swoosh_1, Next: [T3]","Dmi? Are u ghosting me?","Amd? Mă ignori?"
"T3","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-1,TDN6-1]","Not cool! im worried about u!","Nu e frumos! îmi fac griji pentru tine!"
"T3-Option-1","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-1,TDN6-1]","Sorry, got caught up.","Scuze, m‑am luat cu treaba."
"T3-Option-2","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-1,TDN6-1]","You don’t need to keep messaging.","Nu-i nevoie să-mi tot trimiți mesaje."
"TDP6-1","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDP6-2]","Lot more customers on this route than i thought we would ","Mult mai mulți clienți pe ruta asta decât mă așteptam "
"TDP6-2","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-3]","its a good time to roadtrip when the solar system is getting wiped ya know??","e momentul perfect pentru o excursie când se duce dracului sistemul solar, nu??"
"TDP6-3","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDP6-4]","More like I met a rock dude named Crust who wanted to buy a katana to defend himself from the imminent supernova. ","Am întâlnit un tip din piatră, Crust, care voia o katana ca să se apere de supernova iminentă. "
"TDP6-4","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-5]","What? Stop lying to me. xD Ur job isn’t that interesting","Ce? Nu îmi mai spune minciuni. xD Jobul tău nu e chiar atât de interesant"
"TDP6-5","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDP6-6]","U know how Mars is, we’re weirdo central.","Știi cum e pe Marte, e cartierul general al ciudaților."
"TDP6-6","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [D1D-33]","thats true. U live there","advărat. Acolo locuiești"
"D1D-33","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-34]","I chuckle. That was a good one actually.","Îmi scapă un chicot. Asta chiar a fost bună."
"D1D-34","No Sc, msc: SupernovaAlt, no sfx, Next: [T4]","We chat with each other and for a second it feels like the world isn’t coming to an end soon.","Vorbim și preț de o clipă simt că parcă lumea nu e pe cale să dispară în curând."
"TDN6-1","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDN6-2]","I’ll just get back to u when i get back to u.","Îți voi răspunde când îți voi răspunde."
"TDN6-2","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDN6-3]","Ouch, remind me to never be worried about u again :/","Au, să îmi amintești să nu îmi mai fac griji pentru tine :/"
"TDN6-3","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDN6-4]","Nah, I didn’t mean it like that. I’m just busy.","Nu, nu mă refeream la asta. Sunt ocupat."
"TDN6-4","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [D1D-35]","Yeah, yeah I get it.","Da, da, înțeleg."
"D1D-35","No Sc, msc: SupernovaAlt, no sfx, Next: [T4]","I could’ve handled that a bit better.","Aș fi putut să gestionez asta un pic mai bine."
"T4","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [T5]","Are u sure ur not calling off tomorrow? I know the money isn’t good enough at Cosmic Fuel where u need to work a day before Doomsday. :/","Sigur nu tragi chiulul mâine? Știu că banii nu sunt suficienți la Cosmic Fuel dacă trebuie să lucrezi cu o zi înainte de Apocalipsă. :/"
"T5","Sc: Dmi, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [T6]","Maybe I LIKE working for a megacorp.","Poate că ÎMI PLACE să lucrez pentru o megacorporație."
"T6","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [T7]","shut up","taci"
"T7","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [D1D-36]","ok ","ok "
"D1D-36","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-37]","I should clock out for the day","Cred că ar trebui să închei ziua"
"D1D-37","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-38]","I say goodbye to Flubber. She for some reason is a lot better at closing than I am. I never know what she does when we leave her alone.","Îmi iau rămas bun de la Pisigel. Ea e mult mai eficientă la închis decât mine. Nu știu ce face când o lăsăm singură."
"D1D-38","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-39]","I don’t really know why I’m coming back in tomorrow. I should be packing with Cassie. We may not be able to do anything fancy like a space jump but…","Și nici nu prea știu de ce mâine mă întorc. Ar trebui să împachetez cu Cassie. S-ar putea să nu putem face ceva spectaculos, gen un salt interstelar, dar…"
"D1D-39","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-40]","…","…"
"D1D-40","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-40b]","I need some sleep for tomorrow.","Trebuie să mă odihnesc pentru ziua de mâine."
"D1D-40b","No Sc, msc: SupernovaAlt, sfx: Door_Open,Door_Chime,Door_Close, Next: [Day2Transition]","-door opens and closes with a chime-","-ușa se deschide și se închide cu un clinchet-"
"Day2Transition","No Sc, msc: SupernovaAlt, no sfx, Next: [D2D-1]","DAY 2","ZIUA 2"
"D2D-1","No Sc, msc: Supernova, no sfx, Next: [ROD2-1]","I jab my fingers against the screen of my phone the little avatar hops up and down in an effort to dodge the man-eating kale.","Butonez pe ecranul telefonului, iar micul avatar sare în sus și în jos încercând să se ferească de varza carnivoră."
"ROD2-1","Sc: Rob, msc: Supernova, sfx: Rob_Short, Next: [D2D-2]","Dmi!","Amd!"
"D2D-2","No Sc, msc: Supernova, no sfx, Next: [DD2-1]","I yelp and nearly drop my phone. I catch it just before it slips out of my fingers and glare at the slime man in front of me.","Scot un țipăt și aproape scap telefonul. Îl prind chiar înainte să‑mi alunece printre degete și arunc o privire tăioasă spre omul‑slime din fața mea."
"DD2-1","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-3]","You’ve seriously got to stop doing that!","Serios, trebuie să încetezi cu asta!"
"D2D-3","No Sc, msc: Supernova, sfx: Rob_Laugh, Next: [ROD2-2]","Rob bursts into laughter.","Rob izbucnește în râs."
"ROD2-2","Sc: Rob, msc: Supernova, sfx: ROB3, Next: [DD2-2]","It’s just too funny. Look you got goosebumps on your goosebumps! ","E mult prea amuzant. Uite, ai piele de găină pe două straturi! "
"DD2-2","Sc: Dmi, msc: Supernova, no sfx, Next: [ROD2-3]","whatever how’s packing? ","în fine... cum merge cu împachetatul? "
"ROD2-3","Sc: Rob, msc: Supernova, sfx: ROB2, Next: [D2D-4]","We’ll be done by tonight. Then we leave tomorrow morning in time for our space jump outta here.","Vom termina până diseară. Apoi plecăm mâine dimineață, la timp pentru saltul nostru interstelar de aici."
"D2D-4","No Sc, msc: Supernova, no sfx, Next: [D2D-5]","Ah a space jump. That's everyone’s ticket outta the solar system to go wherever they’re going next. ","Ah, un salt interstelar. Biletul e șansa tuturor să iasă din sistemul solar și să meargă oriunde au de gând să ajungă mai departe. "
"D2D-5","No Sc, msc: Supernova, no sfx, Next: [D2D-6]","They are ways outta here without one but the trip is pretty grueling.","Există și alte moduri de a pleca de aici fără un bilet, dar drumul e al naibii de istovitor."
"D2D-6","No Sc, msc: Supernova, no sfx, Next: [ROD2-4]","Not to mention the luncos to afford a space jump is insane.","Ca să nu mai menționez că suma de luncoși pe care o cer pentru saltul interstelar este exorbitantă."
"ROD2-4","Sc: Rob, msc: Supernova, sfx: ROB1, Next: [ROD2-5]","I’ll come pick up Flubber at the end of the day.","Voi veni să o iau pe Pisigel la sfârșitul zilei."
"ROD2-5","Sc: Rob, msc: Supernova, sfx: ROB3, Next: [D2D-7]","Also smile a little today! Use that slogan of ours to brighten their days. ","Și zâmbește puțin azi! Folosește sloganul nostru ca să le mai ridici moralul. "
"D2D-7","No Sc, msc: Supernova, no sfx, Next: [DD2-3]","Ugh.","Off."
"DD2-3","Sc: Dmi, msc: Supernova, no sfx, Next: [ROD2-6]","I’ll try.","Voi încerca."
"ROD2-6","Sc: Rob, msc: Supernova, sfx: ROB2, Next: [FD2-1]","Great! I’ll see you later. Be nice to Flubber!","Perfect! Ne vedem mai târziu. Fii drăguț cu Pisigel!"
"FD2-1","Sc: Flubber, msc: Supernova, sfx: FLUBBER1, Next: [DD2-4]","Mreoww…","Miau…"
"DD2-4","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-4b]","We’re pals aren’t we Flubber? ","Suntem prieteni, nu-i așa, Pisigel? "
"DD2-4b","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-8]","-door chimes and closes-","-clopoțelul sună și ușa se închide-"
"D2D-8","No Sc, msc: Supernova, no sfx, Next: [D2D-9a]","Flubber gives me a slow blink.","Pisigel clipește încet spre mine."
"D2D-9a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [D2D-9]","-door opens and chimes-","-clopoțelul sună și ușa se deschide-"
"D2D-9","No Sc, msc: Supernova, no sfx, Next: [DD2-5]","A two-headed beastman enters. They don’t say a word. I yawn and start spouting the “Cosmic Fuel welcome”.","Intră o creatură cu două capete. Nu spun nimic. Casc și încep să recit „bun venit-ul Cosmic Fuel""."
"DD2-5","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-10]","Welcome to Cosmic Fuel. Fill to your heart’s content that’s the Cosmic Fuel way. ","Bine ați venit la Cosmic Fuel. Alimentați-vă pe placul inimii, așa se face la Cosmic Fuel. "
"D2D-10","No Sc, msc: Supernova, no sfx, Next: [D2D-11]","The beastmen frantically grab items and stuff them into a bag.","Bestia apucă lucruri cu disperare și le îndeasă într‑un sac."
"D2D-11","No Sc, msc: Supernova, no sfx, Next: [DD2-6]","Well that’s not at all what I meant. ","Ăă, nu la asta mă refeream. "
"DD2-6","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-12]","You guys using cash or credit?","Veți plăti cu cash sau cu card?"
"D2D-12","No Sc, msc: Supernova, no sfx, Next: [ROM1]","The more dimwitted looking one whispers to the sharper one and they stalk forward.","Cel care pare mai nătâng îi șoptește ceva celui mai ager, iar amândoi înaintează."
"ROM1","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [D2D-13]","This is a stick up! Open the register!","E o lovitură! Deschide casa de marcat!"
"D2D-13","No Sc, msc: Supernova, no sfx, Next: [REM1]","The dimwitted-looking beast-man pulls out a stick from his pocket and points at me.","Nătângul scoate un băț din buzunar și îl îndreaptă spre mine."
"REM1","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [ROM2]","and give us those Saturn dogs behind you!","și dă‑ne hotdogii ăia saturnieni din spatele tău!"
"ROM2","Sc: Romulus, msc: Supernova, sfx: Romulus_Short, Next: [D2D-14]","Yeah! And--","Da! Și--"
"D2D-14","No Sc, msc: Supernova, no sfx, Next: [REM2]","The sharp-eyed beastman glares at his brother.","Bestia cu privirea ageră își fulgeră fratele cu o privire."
"REM2","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [ROM3]","Sorry Romulus stickups make me hungry. ","Scuze, Romulus, jafurile îmi provoacă poftă de mâncare. "
"ROM3","Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [REM3]","You’re worse than a chihuahua. When I said we’re doing a stickup I didn’t mean to put a literal stickup! ","Ești mai rău decât un chihuahua. Când am spus că o să dăm lovitura, nu m-am referit să scoți la propriu un băț! "
"REM3","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [ROM4]","Oh did I mess up again? Are we not getting Saturn dogs? ","Of, iarăși am dat-o în bară? Nu o să luăm hotdogi saturnieni? "
"ROM4","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [D2D-15]","No you didn’t mess up Remus. Let’s get you that hot dog. No no let’s get you two of them. How about that? ","Nu, nu ai dat-o în bară, Remus. Hai să luăm hotdogul ăla. Nu, nu, o să luăm doi. Ce zici? "
"D2D-15","No Sc, msc: Supernova, sfx: Remus_Howl, Next: [D2D-15b]","Remus howls with excitement.","Remus urlă de entuziasm."
"D2D-15b","No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]","Select an item in the shop","Alege un obiect din magazin"
"D2D-15b-Option-1","No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]","",""
"D2D-15b-Option-2","No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]D2D-15b-Option-2","",""
"TDP7-1","No Sc, msc: Supernova, no sfx, Next: [TDP7-2]","I slide two Saturn dogs to the pair. Remus helps himself and scarfs it down.","Le ofer doi hotdogi saturnieni. Remus ia unul și îl înfulecă."
"TDP7-2","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDP7-3]","and now the register--","și acum casa--"
"TDP7-3","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDP7-4]","Rom… they were so nice and gave us a Saturn dog. Do we have to?","Rom... a fost drăguț și ne-a dat un hotdog saturnian. Chiar trebuie?"
"TDP7-4","Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [TDP7-5]","Of course! We came all this way just to--","Da! Am venit de departe doar ca să--"
"TDP7-5","Sc: Remus, msc: Supernova, sfx: Remus_Short, Next: [TDP7-6]","To steal?","Furăm?"
"TDP7-6","No Sc, msc: Supernova, no sfx, Next: [TDP7-7]","Romulus stutters in shock.","Romulus se bâlbâie, șocat."
"TDP7-7","No Sc, msc: Supernova, no sfx, Next: [TDP7-8]","Remus doesn’t look too different from a kicked puppy.","Remus are expresia unui cățel lovit."
"TDP7-8","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDP7-9]","Mom always told us stealing was bad. We should pay!","Mama ne spunea mereu că furatul e un lucru rău. Ar trebui să plătim!"
"TDP7-9","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP7-10]","I don’t really care either way to be honest… ","Mie nu îmi pasă, ca să spun drept... "
"TDP7-10","No Sc, msc: Supernova, no sfx, Next: [TDP7-11]","The two ignore me. I can practically hear the galaxy’s smallest violin play for the two.","Cei doi mă ignoră. Parcă aud cea mai mică vioară din galaxie cântând pentru ei doi."
"TDP7-11","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [TDP7-12]","You’re right Rem… I can’t do it. I wanted to be the tough guy so bad… everything is going to get blown to smithereens!","Ai dreptate, Rem... Nu o pot face. Voiam atât de mult să fiu tipul dur… totul o să sară în aer!"
"TDP7-12","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDP7-13]","I just wanted to do something cool!","Voiam să fac ceva tare!"
"TDP7-13","Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [TDP7-14]","Will you ever forgive me?","Mă vei ierta vreodată?"
"TDP7-14","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [TDP7-15]","You’re the best big brother ever! Of course I will! ","Ești cel mai bun frate mare din lume! Bineînțeles că te voi ierta! "
"TDP7-15","No Sc, msc: Supernova, no sfx, Next: [TDP7-16]","The two beastmen burst into tears.","Izbucnesc amândoi în lacrimi."
"TDP7-16","No Sc, msc: Supernova, no sfx, Next: [TDP7-17]","I just stand there watching the two go through a whole movie scene together.","Rămân pe loc și mă uit cum cei doi joacă practic o scenă de film."
"TDP7-17","No Sc, msc: Supernova, no sfx, Next: [TDP7-18]","Romulus sets a pile of luncos on the counter.","Romulus pune o grămadă de luncoși pe tejghea."
"TDP7-18","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [D2D-16a]","Keep the change. We’re sorry for bothering you.","Păstrează restul. Ne pare rău că te-am deranjat."
"TDN7-1","No Sc, msc: Supernova, no sfx, Next: [TDN7-2]","Romulus grits his teeth.","Romulus scrâșnește din dinți."
"TDN7-2","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDN7-3]","Is this some kind of joke? We asked for Saturn dogs!","Îți bați joc de mine? Am cerut hotdogi saturnieni!"
"TDN7-3","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-4]","I know.","Știu."
"TDN7-4","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [TDN7-5]","Why give us this?","De ce ne dai asta?"
"TDN7-5","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-6]","You’re already helping yourself to the shelves. Why don’t you get them yourself?","Deja luați singuri de pe rafturi. De ce nu îi luați voi?"
"TDN7-6","Sc: Romulus, msc: Supernova, sfx: Romulus_Short, Next: [TDN7-7]","I--","Eu--"
"TDN7-7","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDN7-8]","Aww…I think they’re mad at us Rom. ","Aaa... Cred că e supărat pe noi, Rom. "
"TDN7-8","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [TDN7-9]","I told you we shouldn’t steal.","Ți-am spus eu că nu trebuie să furăm."
"TDN7-9","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDN7-10]","STOP TAKING ME AS A FOOL REM!","NU MĂ LUA DE FRAIER, REM!"
"TDN7-10","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-11]","Hey! He’s not taking you as a fool.","Ei! Nu te ia de fraier."
"TDN7-11","No Sc, msc: Supernova, no sfx, Next: [TDN7-12]","Romulus’ eyes shine with a hopeful look.","Ochii lui Romulus strălucesc cu o urmă de speranță."
"TDN7-12","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-13]","I’m taking you as a fool too.","Eu da."
"TDN7-13","No Sc, msc: Supernova, no sfx, Next: [TDN7-14]","Romulus drops the bag on the ground. He looks close to tears.","Romulus lasă geanta jos. E pe punctul de a izbucni în lacrimi."
"TDN7-14","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [D2D-16a]","Remus…lets just go.","Remus... hai să plecăm."
"D2D-16a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-16]","-door chimes and closes-","-clopoțelul sună și ușa se închide-"
"D2D-16","No Sc, msc: Supernova, no sfx, Next: [T8]","I reach for my phone. Cassiopeia’s not going to believe this.","Îmi scot telefonul. Lui Cassiopeia nu o să-i vină să creadă."
"T8","Sc: Dmi, on phone, msc: Supernova, sfx: Pocket_Swoosh_2, Next: [T9]","Sorry i didnt get to you yet. I was getting robbed.","Îmi pare rău că nu ți-am răspuns. Mă jefuiau."
"T9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T10]","WHAT?","CE?"
"T10","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T11]","chill they didnt take anything. They were two beastmen but they didnt seem to be following their own plan. ","liniștește-te, nu au luat nimic. Erau o bestie, dar nu păreau deloc să‑și urmeze propriul plan. "
"T11","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T12]","I didnt care much it's not like it's my gas station. i Think i hurt their feelings.","Nu prea îmi păsa, nu e benzinăria mea. Cred că i-am supărat."
