"location","context","source","target"
"D1D-25","No Sc, msc: SupernovaAlt, no sfx, Next: [CRD3]","He pulls out a tiny holosheet and starts to read off of it.","彼は小さな小さなホログラムシートを取り出すと、買い物リストを読み上げ始めた。"
"CRD3","Sc: Crust, msc: SupernovaAlt, sfx: CRUST3, Next: [DD1-21]","I’m looking for duct tape, five laser blasters, a medkit, a flaming katana--","ダクトテープにレーザーガンを5丁、救急キット、それと
燃える日本刀――"
"DD1-21","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [D1D-26]","Sir, this is a gas station.","お客様、ここはガソリンスタンドです。"
"D1D-26","No Sc, msc: SupernovaAlt, no sfx, Next: [CRD4]","He stares blankly at me.","彼が呆然としてわたしを見る。"
"CRD4","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [DD1-22]","...Can I at least get the katana?","…日本刀だけでも買えねえか？"
"DD1-22","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [D1D-27]"," What do you even need a Katana for?!"," だいたい、日本刀なんて何に使うんですか！？"
"D1D-27","No Sc, msc: SupernovaAlt, sfx: Crust_Laugh, Next: [CRD5]","The man lets out a hearty laugh. He slaps his rocky chest. Pebbles fall off him.","男性は腹から大きな笑い声を響かせ、岩だらけの胸をたたいた。そこからぽろぽろと小石が落ちていく。"
"CRD5","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [CRD6]","Doomsday is in just three days! While you’re in here wasting away working MINIMUM wage!","終末まであと3日しかねえんだ！どうせ最低賃金だろうに、
お前さんはこんなところで時間を無駄にしてるがなあ！"
"CRD6","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [DD1-23]","I, Crust, from Mercury, will look at this burning ball of hell gas, and say…","このクラストは水星人でえ。ごうごう燃えてるガスいっぱいの
火の玉を見て、言ってやるんだよ…"
"DD1-23","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD7]","…","…"
"CRD7","Sc: Crust, msc: SupernovaAlt, sfx: Crust_Short, Next: [D1D-28]","No.","「お断りだ」、ってな。"
"D1D-28","No Sc, msc: SupernovaAlt, no sfx, Next: [DD1-24]","He smiles widely.","彼が大きな笑みを浮かべる。"
"DD1-24","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD8]","Sir, I don’t think you will survive a supernova.","お客様、さすがにスーパーノヴァを無事に生き延びるのは
難しいんじゃないでしょうか。"
"CRD8","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [CRD9]","I will. Born from the crust of Mercury, I can survive anything.","いいや、できるね。水星の地殻から生まれたこのクラストなら、
何があっても生き残れんだ。"
"CRD9","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [D1D-29]","Besides didn’t you hear? The supernova is a cover-up by the intergalactic association--","それに、知らねえのか？このスーパーノヴァは銀河協会の隠ぺい工作なんだぞ――"
"D1D-29","No Sc, msc: SupernovaAlt, no sfx, Next: [DD1-25]","Oh, brother. ","うわあ、カンベンしてよ。 "
"DD1-25","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD10]","How about this Crust? I can help you get something that can help you out in your…","それじゃあ、クラストさん？何かお役に立つものを探しますから、
それで、その防災キット？に…"
"CRD10","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [DD1-26]","My supernova bunker.","「スーパーノヴァ・シェルター」だ。"
"DD1-26","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [DD1-27]","Your supernova bunker.","「スーパーノヴァ・シェルター」、ですね。
そこにたくわえておいたらどうでしょう？"
"DD1-27","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [DD1-27b]"," Alright... a nonperishable snack will be good."," そうするか…日持ちのする、ちょっとつまめるようなモンがいい。"
"DD1-27b","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-1,TDN5-1]","Select an item in the shop","店にある商品を選択しよう"
"DD1-27b-Option-1","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-1,TDN5-1]","",""
"DD1-27b-Option-2","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-1,TDN5-1]DD1-27b-Option-2","",""
"TDP5-1","Sc: Crust, msc: SupernovaAlt, sfx: CRUST3, Next: [TDP5-2]","Jerky! You’re thinking like a true survivor kid! This is great!","ジャーキーか！お前さん、サバイバリストの素質があるぞ！
こりゃあいい！"
"TDP5-2","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDP5-3]","Heh, thanks. I just remembered it from a TV show called Survivorz.","はは、どうも。「サバイバーズ」ってテレビ番組で見たのを
思い出しまして。"
"TDP5-3","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-4]","Before you could even ring it up the man opens the bag and starts eating the jerky.","自分がレジに通す間もなく、クラストが袋を開けてジャーキーを食べ始める。"
"TDP5-4","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDP5-5]","Hm, you got somewhere to go kid? I can formally invite you to my bunker if ya want.","なあ、お前さんは行くトコあるのか？よかったら俺のシェルターに
招待してやるぞ。"
"TDP5-5","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDP5-6]","Oh, nah. I’ll be here.","ああ、いえ。わたしはここにいるので。"
"TDP5-6","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-7]","Crust chokes on a piece of jerky and coughs. He bumps his chest a few times.","クラストがジャーキーのかけらにむせてせきをする。
ドンドンと胸を叩いている。"
"TDP5-7","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [TDP5-8]","Why? Don’t you got someone special to go home to?","あんでだよ？お前さんの帰りを待ってる人はいねえのか？"
"TDP5-8","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDP5-9]","I’d expect you young’uns to hightail it outta here.","若いのはみんな、こっからすっ飛んでくモンだと思ったがな。"
"TDP5-9","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-10]","A familiar face flashes in my mind. My normal bored expression cracks.","一瞬、よく知った誰かの顔が自分の頭に浮かぶ。
わたしの普段の退屈そうな表情にひびが入る。"
"TDP5-10","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDP5-11]","She’ll be fine without me. Besides, I like to be kept busy.","自分がいなくたって彼女は大丈夫です。
それに、自分だって忙しくしていたいですし。"
"TDP5-11","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-11b]","Crust doesn’t speak. I listen to his chewing. He rummages in his pocket to give me his luncos.","クラストは言葉を発しなかった。彼がジャーキーを噛みしめる音だけが聞こえる。それから、彼がポケットをまさぐってランコを取り出した。"
"TDP5-11b","No Sc, msc: SupernovaAlt, sfx: CashRegister, Next: [TDP5-12]","-cash register chime-","[チーンとレジの音が鳴る]"
"TDP5-12","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDP5-13]","Don’t be too sure about that kid. Don’t choose for others how important you are to them.","案外わかんねえもんだぞ、若者よ。誰かにとってお前さんがどれだけ大事なのかってのは、てめえで決めるモンじゃねえ。"
"TDP5-13","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [TDP5-14]","I’m gonna be fine when things go down, but you won’t. Talk to who you’re thinking bout.","その時が来ても俺は平気だが、お前さんは違う。
頭んナカに浮かんでるそいつと、ちゃんと話してやれ。"
"TDP5-14","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-15]","I don’t answer. It's a bit surprising I feel I am getting life advice from this apocalyptic junkie of some sort.","わたしは返事をしなかった。自分は今、世界の終わりのことで
頭がいっぱいの陰謀論者から、人生のアドバイスを受けているの
だろうか？"
"TDP5-15","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-16]","He smiles and waves at me before leaving. I watch the small bits of rock fall to the ground.","彼はわたしに微笑むと、手を振って店から出ていった。
小さめの岩がボトボトと床に落ちる。"
"TDP5-16","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-30a]","I’ll be cleaning that up.","これ、掃除するのわたしなんですけど。"
"TDN5-1","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [TDN5-2]","Sorry kid, but I don’t really think something like this is going to be much use in my bunker.","わりいな、若えの。こういうのはあんま、俺のシェルターじゃ
使えそうにねえ。"
"TDN5-2","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDN5-3]","You sure you don’t have blasters in the back?","やっぱり、レーザーガンはねえのか？ほら、裏の在庫とかよ？"
"TDN5-3","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDN5-4]","We’re still just a gas station, sir.","お客様、ここはガソリンスタンドですので。"
"TDN5-4","Sc: Crust, msc: SupernovaAlt, sfx: Crust_Short, Next: [TDN5-5]"," Alright."," そうか。"
"TDN5-5","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [D1D-30a]","Stay safe, kid. I gotta go prep my bunker some more.","身体は大事にしろよ、若者よ。俺はもうちっと買い物して、
シェルターの準備を続けるぜ。"
"D1D-30a","No Sc, msc: SupernovaAlt, sfx: Door_Chime,Door_Close, Next: [D1D-30]","-door chimes and closes-","[チャイム音が鳴り、ドアが閉まる]"
"D1D-30","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-31]","It's almost closing time…","もう少しで閉店時間だ…"
"D1D-31","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-31b]","Flubber lounges in her usual spot. I smile and scratch under her chin.","プルリリはいつもの場所でくつろいでいる。自分は笑顔に
なって、彼女のアゴをカリカリしてやった。"
"D1D-31b","No Sc, msc: SupernovaAlt, sfx: FLUBBER2, Next: [DD1-28]","Flubber Meows","[プルリリが鳴く]"
"DD1-28","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [DD1-28b]","We had a good day didn’t we?","今日はいい一日だったね、プルリリ。"
"DD1-28b","No Sc, msc: SupernovaAlt, sfx: Text_1, Next: [D1D-32]","-phone chimes-","[スマホが鳴る]"
"D1D-32","No Sc, msc: SupernovaAlt, no sfx, Next: [T2]","I facepalm as I remember I never messaged Cassiopeia back.","わたしは顔を手で覆った。カシオペアに返信するのをすっかり忘れていたのだ。"
"T2","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Pocket_Swoosh_1, Next: [T3]","Dmi? Are u ghosting me?","ドゥミ？無視する気じゃないでしょーね？"
"T3","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-1,TDN6-1]","Not cool! im worried about u!","そういうのよくない！アタシはドゥミのこと心配してるのに！"
"T3-Option-1","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-1,TDN6-1]","Sorry, got caught up.","ごめん、手が離せなくって"
"T3-Option-2","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-1,TDN6-1]","You don’t need to keep messaging.","そんなにメッセージ送らなくったって大丈夫だから"
"TDP6-1","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDP6-2]","Lot more customers on this route than i thought we would ","思ってたよりずっと、この辺を通るお客さんが多くてさ "
"TDP6-2","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-3]","its a good time to roadtrip when the solar system is getting wiped ya know??","そうだろうねえ。太陽系がぜーんぶなくなるこのときこそ、車で旅に出かけたくなるもんね？？"
"TDP6-3","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDP6-4]","More like I met a rock dude named Crust who wanted to buy a katana to defend himself from the imminent supernova. ","いや、ホントにさ。クラストっていう岩が生えた人が来たんだけど、もうすぐ来るスーパーノヴァに備えて日本刀を買いに来たんだよ "
"TDP6-4","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-5]","What? Stop lying to me. xD Ur job isn’t that interesting","ええ？ウソでしょ（笑）ドゥミの働いてるとこでそんなおもしろいこと、起きるわけないもん"
"TDP6-5","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDP6-6]","U know how Mars is, we’re weirdo central.","ここは火星をまわってるんだよ？火星系の人たちなんて変人ばっかだから"
"TDP6-6","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [D1D-33]","thats true. U live there","たしかに。ドゥミが住んでるってのがいい証拠だよね"
"D1D-33","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-34]","I chuckle. That was a good one actually.","わたしはクスリと笑った。今のはおもしろかったな。"
"D1D-34","No Sc, msc: SupernovaAlt, no sfx, Next: [T4]","We chat with each other and for a second it feels like the world isn’t coming to an end soon.","カシィと話していると、ほんの少しの間だけは、もうすぐ世界の終わりが来るってことも忘れられる。"
"TDN6-1","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDN6-2]","I’ll just get back to u when i get back to u.","まあ、またできるときに返事するから"
"TDN6-2","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDN6-3]","Ouch, remind me to never be worried about u again :/","またそうやってさ。アタシがドゥミのこと心配したらダメなの？T_T"
"TDN6-3","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDN6-4]","Nah, I didn’t mean it like that. I’m just busy.","いや、そういう意味で言ったんじゃないよ。ただ忙しいの"
"TDN6-4","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [D1D-35]","Yeah, yeah I get it.","うん、わかってるよ"
"D1D-35","No Sc, msc: SupernovaAlt, no sfx, Next: [T4]","I could’ve handled that a bit better.","今のはもうちょっと言い方があったかな…"
"T4","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [T5]","Are u sure ur not calling off tomorrow? I know the money isn’t good enough at Cosmic Fuel where u need to work a day before Doomsday. :/","ドゥミ、ホントに明日も仕事するの？コスミック・エナジーの時給なんて、あと1日で終末ってときに出勤するほどじゃないでしょ！"
"T5","Sc: Dmi, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [T6]","Maybe I LIKE working for a megacorp.","自分は大企業で働きたいタイプだから…たぶん"
"T6","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [T7]","shut up","おだまり"
"T7","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [D1D-36]","ok ","はあい "
"D1D-36","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-37]","I should clock out for the day","今日はもう上がるか。"
"D1D-37","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-38]","I say goodbye to Flubber. She for some reason is a lot better at closing than I am. I never know what she does when we leave her alone.","プルリリに別れを告げる。どうしてか、プルリリは自分より
ずっと閉店作業が上手だ。わたしがいないとき、この子は
何をしてるんだろう？"
"D1D-38","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-39]","I don’t really know why I’m coming back in tomorrow. I should be packing with Cassie. We may not be able to do anything fancy like a space jump but…","どうして明日もここに戻ってくる気なのかは、自分でもわからない。わたしはカシィと荷造りをしているべきだ。宇宙転送とか、そういう大層なことはできないけど…"
"D1D-39","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-40]","…","…"
"D1D-40","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-40b]","I need some sleep for tomorrow.","明日のために、もう寝なきゃ。"
"D1D-40b","No Sc, msc: SupernovaAlt, sfx: Door_Open,Door_Chime,Door_Close, Next: [Day2Transition]","-door opens and closes with a chime-","[ドアが開く。閉まると同時に、チャイム音が鳴る]"
"Day2Transition","No Sc, msc: SupernovaAlt, no sfx, Next: [D2D-1]","DAY 2","2日目"
"D2D-1","No Sc, msc: Supernova, no sfx, Next: [ROD2-1]","I jab my fingers against the screen of my phone the little avatar hops up and down in an effort to dodge the man-eating kale.","スマホのスクリーンを指でつつくと、人食いケールをよけようとして小さなアバターがぴょんぴょんと跳ねる。"
"ROD2-1","Sc: Rob, msc: Supernova, sfx: Rob_Short, Next: [D2D-2]","Dmi!","ドゥミ！"
"D2D-2","No Sc, msc: Supernova, no sfx, Next: [DD2-1]","I yelp and nearly drop my phone. I catch it just before it slips out of my fingers and glare at the slime man in front of me.","わたしは悲鳴をあげて、スマホを落としそうになる。指先から
離れる前にキャッチしてから、目の前にいるスライム男を
にらんだ。"
"DD2-1","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-3]","You’ve seriously got to stop doing that!","それ、ホントにやめてくださいよ！"
"D2D-3","No Sc, msc: Supernova, sfx: Rob_Laugh, Next: [ROD2-2]","Rob bursts into laughter.","ロブがげらげらと笑い出す。"
"ROD2-2","Sc: Rob, msc: Supernova, sfx: ROB3, Next: [DD2-2]","It’s just too funny. Look you got goosebumps on your goosebumps! ","はー、おっかしい。君、トリハダの上にトリハダが立ってるよ！ "
"DD2-2","Sc: Dmi, msc: Supernova, no sfx, Next: [ROD2-3]","whatever how’s packing? ","はあ。荷造りは順調ですか？ "
"ROD2-3","Sc: Rob, msc: Supernova, sfx: ROB2, Next: [D2D-4]","We’ll be done by tonight. Then we leave tomorrow morning in time for our space jump outta here.","夜には終わるね。そうしたら、ここからの宇宙転送に間に合うよう
明日の朝にここを出るよ。"
"D2D-4","No Sc, msc: Supernova, no sfx, Next: [D2D-5]","Ah a space jump. That's everyone’s ticket outta the solar system to go wherever they’re going next. ","ああ、宇宙転送。この太陽系を出て、そこがどこでも、次の目的地に行くためのみんなの手段。 "
"D2D-5","No Sc, msc: Supernova, no sfx, Next: [D2D-6]","They are ways outta here without one but the trip is pretty grueling.","宇宙転送なしでも出る方法はある。だけど、かなりつらい旅だ。"
"D2D-6","No Sc, msc: Supernova, no sfx, Next: [ROD2-4]","Not to mention the luncos to afford a space jump is insane.","言うまでもなく、宇宙転送にかかる費用は尋常じゃない。"
"ROD2-4","Sc: Rob, msc: Supernova, sfx: ROB1, Next: [ROD2-5]","I’ll come pick up Flubber at the end of the day.","今日、閉店時間にプルちゃんを迎えに来るかんね。"
"ROD2-5","Sc: Rob, msc: Supernova, sfx: ROB3, Next: [D2D-7]","Also smile a little today! Use that slogan of ours to brighten their days. ","それと、今日はちょっとくらい笑ってみなよ！ウチのスローガンを
実行して、お客様の一日を明るくしてちょうだい。 "
"D2D-7","No Sc, msc: Supernova, no sfx, Next: [DD2-3]","Ugh.","はーああ。"
"DD2-3","Sc: Dmi, msc: Supernova, no sfx, Next: [ROD2-6]","I’ll try.","努力します。"
"ROD2-6","Sc: Rob, msc: Supernova, sfx: ROB2, Next: [FD2-1]","Great! I’ll see you later. Be nice to Flubber!","いいねえ！そんじゃ、またあとで。
ちゃんとプルちゃんの相手してよ！"
"FD2-1","Sc: Flubber, msc: Supernova, sfx: FLUBBER1, Next: [DD2-4]","Mreoww…","ナアーオ…"
"DD2-4","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-4b]","We’re pals aren’t we Flubber? ","自分たちは友だちだもんね、プルリリ？ "
"DD2-4b","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-8]","-door chimes and closes-","[チャイム音が鳴り、ドアが閉まる]"
"D2D-8","No Sc, msc: Supernova, no sfx, Next: [D2D-9a]","Flubber gives me a slow blink.","プルリリがこちらに向かって、ゆっくりとまばたきを
してくれる。"
"D2D-9a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [D2D-9]","-door opens and chimes-","[ドアが開いて、チャイム音が鳴る]"
"D2D-9","No Sc, msc: Supernova, no sfx, Next: [DD2-5]","A two-headed beastman enters. They don’t say a word. I yawn and start spouting the “Cosmic Fuel welcome”.","頭が2つある獣人が入ってくる。2人とも何も言ってこない。
自分はあくびをしてから、「コスミック・エナジー」の口上を
述べておくことにした。"
"DD2-5","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-10]","Welcome to Cosmic Fuel. Fill to your heart’s content that’s the Cosmic Fuel way. ","「コスミック・エナジー」へようこそ。ハートが満タンになるまで、コスミックで補給していってください。 "
"D2D-10","No Sc, msc: Supernova, no sfx, Next: [D2D-11]","The beastmen frantically grab items and stuff them into a bag.","獣人はものすごい勢いで商品をひっつかみ、次から次へと袋につっこんでいる。"
"D2D-11","No Sc, msc: Supernova, no sfx, Next: [DD2-6]","Well that’s not at all what I meant. ","いや、そういう意味じゃなかったんだけど。 "
"DD2-6","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-12]","You guys using cash or credit?","お客様、お支払い方法は現金とカード、どちらになさいますか？"
"D2D-12","No Sc, msc: Supernova, no sfx, Next: [ROM1]","The more dimwitted looking one whispers to the sharper one and they stalk forward.","マヌケそうな方が頭の切れそうな方に何かをささやくと、2人がどすどすと歩いてきた。"
"ROM1","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [D2D-13]","This is a stick up! Open the register!","強盗だ！レジを開けろ！"
"D2D-13","No Sc, msc: Supernova, no sfx, Next: [REM1]","The dimwitted-looking beast-man pulls out a stick from his pocket and points at me.","マヌケそうな方がポケットから棒を取り出して、自分に向ける。"
"REM1","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [ROM2]","and give us those Saturn dogs behind you!","それと、うしろにある「サターン・ドッグ」もよこしなア！"
"ROM2","Sc: Romulus, msc: Supernova, sfx: Romulus_Short, Next: [D2D-14]","Yeah! And--","そうだ！あとは――"
"D2D-14","No Sc, msc: Supernova, no sfx, Next: [REM2]","The sharp-eyed beastman glares at his brother.","シャープな目元の方が、横にあるもう1人の顔をにらむ。"
"REM2","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [ROM3]","Sorry Romulus stickups make me hungry. ","ごめんって、ロムルス。オイラ、コレ見てたらフランクフルトを
思い出して腹減っちゃってさア。 "
"ROM3","Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [REM3]","You’re worse than a chihuahua. When I said we’re doing a stickup I didn’t mean to put a literal stickup! ","お前はチワワ以下か。店員を脅すのに棒を使うからって、腹空かせてんじゃねえよ！ "
"REM3","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [ROM4]","Oh did I mess up again? Are we not getting Saturn dogs? ","オイラ、またヘマしちゃった？サターン・ドッグは食っちゃダメかア？ "
"ROM4","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [D2D-15]","No you didn’t mess up Remus. Let’s get you that hot dog. No no let’s get you two of them. How about that? ","ヘマなんかしてねえよ、レムス。あのホットドッグがほしいんだな？1つ、いや2つ食わせてやる。それでどうだ？ "
"D2D-15","No Sc, msc: Supernova, sfx: Remus_Howl, Next: [D2D-15b]","Remus howls with excitement.","レムスがうれしそうに遠吠えをした。"
"D2D-15b","No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]","Select an item in the shop","店にある商品を選択しよう"
"D2D-15b-Option-1","No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]","",""
"D2D-15b-Option-2","No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]D2D-15b-Option-2","",""
"TDP7-1","No Sc, msc: Supernova, no sfx, Next: [TDP7-2]","I slide two Saturn dogs to the pair. Remus helps himself and scarfs it down.","わたしはサターン・ドッグを2つ、2人の前にすっと置く。
レムスはそれを手に取ると、ガツガツとむさぼった。"
"TDP7-2","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDP7-3]","and now the register--","それじゃ、レジの金を――"
"TDP7-3","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDP7-4]","Rom… they were so nice and gave us a Saturn dog. Do we have to?","ロム…この人、何も言わずにオイラたちにサターン・ドッグを
くれたゼ。おカネ、取らないとダメかア？"
"TDP7-4","Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [TDP7-5]","Of course! We came all this way just to--","ダメに決まってるだろ！ここまで来たんだぞ――"
"TDP7-5","Sc: Remus, msc: Supernova, sfx: Remus_Short, Next: [TDP7-6]","To steal?","でも、盗みじゃねえかア。"
"TDP7-6","No Sc, msc: Supernova, no sfx, Next: [TDP7-7]","Romulus stutters in shock.","ショックを受けたロムルスが口ごもる。"
"TDP7-7","No Sc, msc: Supernova, no sfx, Next: [TDP7-8]","Remus doesn’t look too different from a kicked puppy.","今のレムスは、まるで蹴られた子犬のようだ。"
"TDP7-8","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDP7-9]","Mom always told us stealing was bad. We should pay!","盗みはいけねえって、母ちゃんいつも言ってた。おカネ払おうゼ！"
"TDP7-9","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP7-10]","I don’t really care either way to be honest… ","正直な話、自分は別にどっちでもいいですよ… "
"TDP7-10","No Sc, msc: Supernova, no sfx, Next: [TDP7-11]","The two ignore me. I can practically hear the galaxy’s smallest violin play for the two.","彼らはわたしを無視している。この銀河で2人だけの世界に
入ってしまったようで、BGMまで聞こえてきそうだ。"
"TDP7-11","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [TDP7-12]","You’re right Rem… I can’t do it. I wanted to be the tough guy so bad… everything is going to get blown to smithereens!","お前の言う通りだ…レム。俺にはできねえ。俺はどうしても強い男になりたかった…もうすぐ、何もかもこっぱみじんになるんだからよ！"
"TDP7-12","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDP7-13]","I just wanted to do something cool!","ただ、カッコつけてみたかったんだ！"
"TDP7-13","Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [TDP7-14]","Will you ever forgive me?","いつか、俺を許してくれるか？"
"TDP7-14","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [TDP7-15]","You’re the best big brother ever! Of course I will! ","ロムは最高の兄ちゃんじゃねえかア！許すに決まってるゼ！ "
"TDP7-15","No Sc, msc: Supernova, no sfx, Next: [TDP7-16]","The two beastmen burst into tears.","すると、突然2人の獣人が泣き出した。"
"TDP7-16","No Sc, msc: Supernova, no sfx, Next: [TDP7-17]","I just stand there watching the two go through a whole movie scene together.","自分は突っ立ったまま、2人が映画のワンシーンのように
泣いているのをただ見ている。"
"TDP7-17","No Sc, msc: Supernova, no sfx, Next: [TDP7-18]","Romulus sets a pile of luncos on the counter.","ロムルスがランコの入った袋をカウンターに置いた。"
"TDP7-18","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [D2D-16a]","Keep the change. We’re sorry for bothering you.","釣りはいらねえ。騒いで悪かったな。"
"TDN7-1","No Sc, msc: Supernova, no sfx, Next: [TDN7-2]","Romulus grits his teeth.","ロムルスが歯をかみしめる。"
"TDN7-2","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDN7-3]","Is this some kind of joke? We asked for Saturn dogs!","つまんねえジョークか？俺たちはサターン・ドッグをよこせって
言ったんだ！"
"TDN7-3","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-4]","I know.","そうですね。"
"TDN7-4","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [TDN7-5]","Why give us this?","じゃあ、なんでこんなもんを？"
"TDN7-5","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-6]","You’re already helping yourself to the shelves. Why don’t you get them yourself?","ご自分で商品を手に取っていらしたので。サターン・ドッグの方も
セルフでお願いします。"
"TDN7-6","Sc: Romulus, msc: Supernova, sfx: Romulus_Short, Next: [TDN7-7]","I--","な――"
"TDN7-7","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDN7-8]","Aww…I think they’re mad at us Rom. ","あちゃ…オイラたち、この人を怒らせちゃったみたいだゼ、ロム。 "
"TDN7-8","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [TDN7-9]","I told you we shouldn’t steal.","盗みはダメだって言ったじゃねえかア。"
"TDN7-9","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDN7-10]","STOP TAKING ME AS A FOOL REM!","レム！！俺をバカにすんじゃねえ！！"
