"location","context","source","target"
"D1D-24","No Sc, msc: SupernovaAlt, no sfx, Next: [CRD1]","An old man enters the gas station. He seems to have some kind of air of caution around him. The way he whips his head around makes him look like he is expecting an attack at any moment.","나이가 지긋한 한 남자가 주유소에 왔다. 무언가를 경계하는 듯한 느낌이다. 계속해서 고개를 이리저리 두리번거리는 모습이 마치 언제 찾아올지 모르는 습격에 대응하려는 사람처럼 보인다."
"CRD1","Sc: Crust, msc: SupernovaAlt, sfx: Crust_Short, Next: [DD1-20]","Salutations, Martian.","안녕하신가, 화성인 친구."
"DD1-20","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD2]","Uh, hello? Do you need something, sir?","아, 안녕하세요? 찾으시는 거 있으신가요, 손님?"
"CRD2","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [D1D-25]","Yes, I actually have a list here…","음, 여기 리스트가 있는데..."
"D1D-25","No Sc, msc: SupernovaAlt, no sfx, Next: [CRD3]","He pulls out a tiny holosheet and starts to read off of it.","그는 작은 홀로그램 메모를 꺼내서 읽기 시작했다."
"CRD3","Sc: Crust, msc: SupernovaAlt, sfx: CRUST3, Next: [DD1-21]","I’m looking for duct tape, five laser blasters, a medkit, a flaming katana--","내가 찾는 게... 덕트 테이프랑, 레이저 블래스터 다섯 개, 구급상자, 불타는 카타나..."
"DD1-21","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [D1D-26]","Sir, this is a gas station.","손님, 여긴 주유소입니다."
"D1D-26","No Sc, msc: SupernovaAlt, no sfx, Next: [CRD4]","He stares blankly at me.","그가 나를 멍하니 바라본다."
"CRD4","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [DD1-22]","...Can I at least get the katana?","...최소한 카타나만이라도 살 수는 없나?"
"DD1-22","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [D1D-27]"," What do you even need a Katana for?!"," 카타나 사다가 대체 어디에 쓰시게요?!"
"D1D-27","No Sc, msc: SupernovaAlt, sfx: Crust_Laugh, Next: [CRD5]","The man lets out a hearty laugh. He slaps his rocky chest. Pebbles fall off him.","그가 호탕하게 웃으며 돌 투성이인 자신의 가슴팍을 탕탕 치자 자갈이 떨어져 나왔다."
"CRD5","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [CRD6]","Doomsday is in just three days! While you’re in here wasting away working MINIMUM wage!","종말의 날이 이제 고작 사흘 남았잖나! 자네가 여기서 최저 임금이나 받으면서 시간을 허비하는 동안에!"
"CRD6","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [DD1-23]","I, Crust, from Mercury, will look at this burning ball of hell gas, and say…","수성에서 온 나, 크러스트는 지옥의 불타는 가스 덩어리를 볼 거야. 그리고 말하겠지... "
"DD1-23","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD7]","…","..."
"CRD7","Sc: Crust, msc: SupernovaAlt, sfx: Crust_Short, Next: [D1D-28]","No.","안 돼."
"D1D-28","No Sc, msc: SupernovaAlt, no sfx, Next: [DD1-24]","He smiles widely.","그가 크게 미소 지었다."
"DD1-24","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD8]","Sir, I don’t think you will survive a supernova.","손님, 죄송하지만 초신성에서 살아남긴 어려울 듯합니다."
"CRD8","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [CRD9]","I will. Born from the crust of Mercury, I can survive anything.","난 할 수 있어. 수성의 지각에서 태어났으니, 어디서든 살아남을 수 있지."
"CRD9","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [D1D-29]","Besides didn’t you hear? The supernova is a cover-up by the intergalactic association--","게다가 그거 못 들었나? 그 초신성이 사실 은하간 협회의 은폐 공작이라는 거 말이야."
"D1D-29","No Sc, msc: SupernovaAlt, no sfx, Next: [DD1-25]","Oh, brother. ","세상에나. "
"DD1-25","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD10]","How about this Crust? I can help you get something that can help you out in your…","그럼 이렇게 할까요, 크러스트 씨? 필요하신 물건을 드릴게요. 미리 채워 놔야 하잖아요, 그, 거기..."
"CRD10","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [DD1-26]","My supernova bunker.","내 초신성 벙커 말이지."
"DD1-26","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [DD1-27]","Your supernova bunker.","네, 초신성 벙커요."
"DD1-27","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [DD1-27b]"," Alright... a nonperishable snack will be good."," 좋아... 오래 두고 먹을 수 있는 게 있으면 좋겠군."
"DD1-27b","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-1,TDN5-1]","Select an item in the shop","가게에서 물건을 선택하세요"
"DD1-27b-Option-1","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-1,TDN5-1]","",""
"DD1-27b-Option-2","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-1,TDN5-1]DD1-27b-Option-2","",""
"TDP5-1","Sc: Crust, msc: SupernovaAlt, sfx: CRUST3, Next: [TDP5-2]","Jerky! You’re thinking like a true survivor kid! This is great!","육포! 진정한 생존자처럼 생각할 줄 아는구먼! 아주 훌륭해!"
"TDP5-2","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDP5-3]","Heh, thanks. I just remembered it from a TV show called Survivorz.","헤헤, 감사합니다. 서바이버즈라는  TV 프로 내용이 방금 기억났거든요."
"TDP5-3","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-4]","Before you could even ring it up the man opens the bag and starts eating the jerky.","그는 계산도 하기 전에 봉지를 뜯어 육포를 먹기 시작했다."
"TDP5-4","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDP5-5]","Hm, you got somewhere to go kid? I can formally invite you to my bunker if ya want.","흠, 어디 갈 곳은 있나, 젊은 친구? 원한다면 정식으로 내 벙커에 초대해 주지."
"TDP5-5","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDP5-6]","Oh, nah. I’ll be here.","아, 괜찮아요. 전 여기 있으려고요."
"TDP5-6","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-7]","Crust chokes on a piece of jerky and coughs. He bumps his chest a few times.","먹던 육포 조각이 목에 걸렸는지, 크러스트 씨가 기침을 하며 가슴을 몇 번 쿵쿵 쳤다."
"TDP5-7","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [TDP5-8]","Why? Don’t you got someone special to go home to?","왜? 집에서 기다리는 특별한 사람... 뭐 그런 거 없나?"
"TDP5-8","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDP5-9]","I’d expect you young’uns to hightail it outta here.","자네처럼 젊은 사람들은 빨리 여길 떠나는 게 좋을 텐데."
"TDP5-9","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-10]","A familiar face flashes in my mind. My normal bored expression cracks.","순간 익숙한 얼굴이 떠올랐다. 평소의 지루한 표정이 일그러지며 눈살이 찌푸려졌다."
"TDP5-10","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDP5-11]","She’ll be fine without me. Besides, I like to be kept busy.","걔는 저 없이도 괜찮을 거예요. 게다가 전 바쁜 걸 좋아하거든요."
"TDP5-11","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-11b]","Crust doesn’t speak. I listen to his chewing. He rummages in his pocket to give me his luncos.","크러스트 씨는 아무 말도 하지 않았다. 그저 육포 씹는 소리만 들릴 뿐이다. 그가 주머니를 뒤지더니 내게 룬코스를 건넸다."
"TDP5-11b","No Sc, msc: SupernovaAlt, sfx: CashRegister, Next: [TDP5-12]","-cash register chime-","- 계산대가 짤랑거린다 -"
"TDP5-12","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDP5-13]","Don’t be too sure about that kid. Don’t choose for others how important you are to them.","너무 확신하지는 말라고, 젊은 친구. 다른 사람들이 자네를 얼마나 아끼는지를 섣불리 판단하면 못써."
"TDP5-13","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [TDP5-14]","I’m gonna be fine when things go down, but you won’t. Talk to who you’re thinking bout.","난 세상이 망해도 괜찮을 테지만, 자네는 아닐 거야. 지금 머릿속에 떠오른 사람이랑 잘 이야기해 봐."
"TDP5-14","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-15]","I don’t answer. It's a bit surprising I feel I am getting life advice from this apocalyptic junkie of some sort.","나는 대답하지 않았다. 눈앞의 이 종말론 중독자 같은 사람에게서 삶의 조언을 얻었다는 게 살짝 놀라웠다."
"TDP5-15","No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-16]","He smiles and waves at me before leaving. I watch the small bits of rock fall to the ground.","그가 떠나기 전, 웃으며 내게 손을 흔들었다. 나는 작은 돌 조각들이 바닥에 떨어지는 걸 바라봤다."
"TDP5-16","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-30a]","I’ll be cleaning that up.","저거 다 치워야겠네."
"TDN5-1","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [TDN5-2]","Sorry kid, but I don’t really think something like this is going to be much use in my bunker.","저기, 미안한데 아무리 생각해도 이런 건 벙커에서 크게 쓸모가 있지는 않을 거 같아서 말이야."
"TDN5-2","Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDN5-3]","You sure you don’t have blasters in the back?","정말로 블래스터는 없나? 저기 창고에도?"
"TDN5-3","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDN5-4]","We’re still just a gas station, sir.","여긴 그냥 평범한 주유소입니다, 손님."
"TDN5-4","Sc: Crust, msc: SupernovaAlt, sfx: Crust_Short, Next: [TDN5-5]"," Alright."," 그래."
"TDN5-5","Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [D1D-30a]","Stay safe, kid. I gotta go prep my bunker some more.","몸 조심하라고, 친구. 난 내 벙커를 더 채워 놔야 해서 이만."
"D1D-30a","No Sc, msc: SupernovaAlt, sfx: Door_Chime,Door_Close, Next: [D1D-30]","-door chimes and closes-","- 종이 울리며 문이 닫힌다 -"
"D1D-30","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-31]","It's almost closing time…","마감 시간 거의 다 됐네..."
"D1D-31","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-31b]","Flubber lounges in her usual spot. I smile and scratch under her chin.","플러버는 평소 눕는 자리에 누워 있다. 나는 웃으며 플러버의 턱 아래를 살살 긁어 줬다."
"D1D-31b","No Sc, msc: SupernovaAlt, sfx: FLUBBER2, Next: [DD1-28]","Flubber Meows","플러버가 야옹거린다."
"DD1-28","Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [DD1-28b]","We had a good day didn’t we?","오늘 꽤 괜찮았다, 그치?"
"DD1-28b","No Sc, msc: SupernovaAlt, sfx: Text_1, Next: [D1D-32]","-phone chimes-","- 휴대폰이 울린다 -"
"D1D-32","No Sc, msc: SupernovaAlt, no sfx, Next: [T2]","I facepalm as I remember I never messaged Cassiopeia back.","이마를 짚었다. 카시오페이아한테 답장하는 걸 완전히 잊고 있었다."
"T2","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Pocket_Swoosh_1, Next: [T3]","Dmi? Are u ghosting me?","드미? 지금 잠수탄 거야?"
"T3","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-1,TDN6-1]","Not cool! im worried about u!","이건 아니지! 걱정했잖아!"
"T3-Option-1","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-1,TDN6-1]","Sorry, got caught up.","미안, 바빴어."
"T3-Option-2","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-1,TDN6-1]","You don’t need to keep messaging.","계속 문자 보낼 필요 없어."
"TDP6-1","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDP6-2]","Lot more customers on this route than i thought we would ","생각보다 손님이 훨씬 많았거든. "
"TDP6-2","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-3]","its a good time to roadtrip when the solar system is getting wiped ya know??","태양계도 곧 사라진다는데, 이때 아니면 또 언제 이렇게 멀리 여행해 보겠어. 안 그래??"
"TDP6-3","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDP6-4]","More like I met a rock dude named Crust who wanted to buy a katana to defend himself from the imminent supernova. ","맞아, 게다가 크러스트라는 암석덩어리 손님이 있었는데, 그 사람이 자기는 초신성에서 살아남을 거라고 웬 카타나를 찾더라. "
"TDP6-4","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-5]","What? Stop lying to me. xD Ur job isn’t that interesting","뭐? 거짓말하지마ㅋㅋㅋㅋ 네 일이 그렇게 재밌을 리가."
"TDP6-5","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDP6-6]","U know how Mars is, we’re weirdo central.","화성이 어떤 곳인지 알잖아. 이상한 사람들 천지야."
"TDP6-6","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [D1D-33]","thats true. U live there","그건 그렇지. 너 거기 살잖아."
"D1D-33","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-34]","I chuckle. That was a good one actually.","혼자 슬며시 킥킥댔다. 방금 건 솔직히 좀 웃겼다."
"D1D-34","No Sc, msc: SupernovaAlt, no sfx, Next: [T4]","We chat with each other and for a second it feels like the world isn’t coming to an end soon.","우리는 서로 이야기를 나눴다. 그 잠깐 동안은 세상이 곧 멸망한다는 사실이 생각나지 않았다."
"TDN6-1","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDN6-2]","I’ll just get back to u when i get back to u.","때가 되면 알아서 답장할 거야."
"TDN6-2","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDN6-3]","Ouch, remind me to never be worried about u again :/","에휴, 걱정한 내가 잘못이지. 내가 네 걱정 다시 하나 봐라 :/"
"TDN6-3","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDN6-4]","Nah, I didn’t mean it like that. I’m just busy.","아니, 그런 뜻은 아니었어. 그냥 바빴다고."
"TDN6-4","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [D1D-35]","Yeah, yeah I get it.","네네, 그러셨겠죠."
"D1D-35","No Sc, msc: SupernovaAlt, no sfx, Next: [T4]","I could’ve handled that a bit better.","그러지 말 걸. 좀 더 좋게 말할 수 있었는데."
"T4","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [T5]","Are u sure ur not calling off tomorrow? I know the money isn’t good enough at Cosmic Fuel where u need to work a day before Doomsday. :/","진짜 내일 안 쉴 거야? 코즈믹 퓨얼 월급이 많지 않은 건 알지만, 아무리 그래도 종말 직전까지 일하는 건 좀 그런데 :/"
"T5","Sc: Dmi, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [T6]","Maybe I LIKE working for a megacorp.","난 초거대 기업 일이 적성인 듯."
"T6","Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [T7]","shut up","닥쳐"
"T7","Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [D1D-36]","ok ","응 "
"D1D-36","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-37]","I should clock out for the day","이만 퇴근해야겠다."
"D1D-37","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-38]","I say goodbye to Flubber. She for some reason is a lot better at closing than I am. I never know what she does when we leave her alone.","플러버에게 퇴근 인사를 건넸다. 왜인지는 잘 모르겠지만, 얘가 나보다 훨씬 마감을 잘한다. 혼자 있을 때는 대체 뭘 하는지 상상도 안 되는군."
"D1D-38","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-39]","I don’t really know why I’m coming back in tomorrow. I should be packing with Cassie. We may not be able to do anything fancy like a space jump but…","내가 내일 왜 굳이 출근하려는지는 나도 잘 모르겠다. 캐시랑 짐을 싸야 하는데. 뭐, 공간 도약처럼 거창한 뭔가를 할 수 있는 건 아니겠지만..."
"D1D-39","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-40]","…","..."
"D1D-40","No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-40b]","I need some sleep for tomorrow.","일단 내일 출근하려면 자야 한다."
"D1D-40b","No Sc, msc: SupernovaAlt, sfx: Door_Open,Door_Chime,Door_Close, Next: [Day2Transition]","-door opens and closes with a chime-","- 문이 열렸다 닫히며 종이 울린다 -"
"Day2Transition","No Sc, msc: SupernovaAlt, no sfx, Next: [D2D-1]","DAY 2","2일차"
"D2D-1","No Sc, msc: Supernova, no sfx, Next: [ROD2-1]","I jab my fingers against the screen of my phone the little avatar hops up and down in an effort to dodge the man-eating kale.","휴대폰 화면을 쿡쿡 눌렀다. 그러자 그 박자에 맞춰, 작은 아바타가 폴짝폴짝 뛰며 식인 케일을 피해 나아간다."
"ROD2-1","Sc: Rob, msc: Supernova, sfx: Rob_Short, Next: [D2D-2]","Dmi!","드미!"
"D2D-2","No Sc, msc: Supernova, no sfx, Next: [DD2-1]","I yelp and nearly drop my phone. I catch it just before it slips out of my fingers and glare at the slime man in front of me.","나는 놀라서 비명을 질렀고, 휴대폰도 떨어뜨릴 뻔했다. 다행히도 완전히 놓치기 전에 휴대폰을 붙잡고 나서, 내 앞에 선 슬라임 인간을 쳐다봤다."
"DD2-1","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-3]","You’ve seriously got to stop doing that!","진짜 사람 놀래키지 좀 마세요!"
"D2D-3","No Sc, msc: Supernova, sfx: Rob_Laugh, Next: [ROD2-2]","Rob bursts into laughter.","롭 씨가 크게 웃음을 터뜨렸다."
"ROD2-2","Sc: Rob, msc: Supernova, sfx: ROB3, Next: [DD2-2]","It’s just too funny. Look you got goosebumps on your goosebumps! ","역시 놀리는 맛이 있다니까. 너 팔 좀 봐. 어떻게 닭살 위에 닭살이 또 돋지?! "
"DD2-2","Sc: Dmi, msc: Supernova, no sfx, Next: [ROD2-3]","whatever how’s packing? ","그딴 건 됐고... 짐은요? "
"ROD2-3","Sc: Rob, msc: Supernova, sfx: ROB2, Next: [D2D-4]","We’ll be done by tonight. Then we leave tomorrow morning in time for our space jump outta here.","오늘 밤이면 끝날 거야. 그리고 내일 아침에 여기서 출발해야지. 제때 공간 도약 하려면 말이야."
"D2D-4","No Sc, msc: Supernova, no sfx, Next: [D2D-5]","Ah a space jump. That's everyone’s ticket outta the solar system to go wherever they’re going next. ","아, 공간 도약. 태양계를 벗어나 다음 목적지로 갈 수 있는 모두의 티켓이지. "
"D2D-5","No Sc, msc: Supernova, no sfx, Next: [D2D-6]","They are ways outta here without one but the trip is pretty grueling.","물론 그거 말고 다른 방법도 있긴 하지만, 그 과정이 쉽지는 않다."
"D2D-6","No Sc, msc: Supernova, no sfx, Next: [ROD2-4]","Not to mention the luncos to afford a space jump is insane.","게다가 공간 도약에 필요한 정신 나간 비용은 말할 필요도 없다."
"ROD2-4","Sc: Rob, msc: Supernova, sfx: ROB1, Next: [ROD2-5]","I’ll come pick up Flubber at the end of the day.","이따 마감할 때쯤 플러버 데리러 올게."
"ROD2-5","Sc: Rob, msc: Supernova, sfx: ROB3, Next: [D2D-7]","Also smile a little today! Use that slogan of ours to brighten their days. ","오늘 하루도 웃으면서, 알지? 우리 슬로건대로 손님들의 하루를 밝게 만들자고. "
"D2D-7","No Sc, msc: Supernova, no sfx, Next: [DD2-3]","Ugh.","아, 진짜."
"DD2-3","Sc: Dmi, msc: Supernova, no sfx, Next: [ROD2-6]","I’ll try.","해 볼게요."
"ROD2-6","Sc: Rob, msc: Supernova, sfx: ROB2, Next: [FD2-1]","Great! I’ll see you later. Be nice to Flubber!","좋아! 좀 이따 보자, 플러버 잘 챙겨 주고!"
"FD2-1","Sc: Flubber, msc: Supernova, sfx: FLUBBER1, Next: [DD2-4]","Mreoww…","므냐아앙..."
"DD2-4","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-4b]","We’re pals aren’t we Flubber? ","우리 엄청 친하지, 플러버? "
"DD2-4b","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-8]","-door chimes and closes-","- 종이 울리며 문이 닫힌다 -"
"D2D-8","No Sc, msc: Supernova, no sfx, Next: [D2D-9a]","Flubber gives me a slow blink.","플러버가 날 보며 눈을 느리게 깜빡인다."
"D2D-9a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [D2D-9]","-door opens and chimes-","- 문이 열리며 종이 울린다 -"
"D2D-9","No Sc, msc: Supernova, no sfx, Next: [DD2-5]","A two-headed beastman enters. They don’t say a word. I yawn and start spouting the “Cosmic Fuel welcome”.","머리 둘 달린 수인 손님이 들어왔다. 그들은 아무 말도 하지 않았고, 나는 입을 크게 벌려 '코즈믹 퓨얼 환영 인사'를 외쳤다."
"DD2-5","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-10]","Welcome to Cosmic Fuel. Fill to your heart’s content that’s the Cosmic Fuel way. ","어서 오세요, 코즈믹 퓨얼입니다. 마음껏 채워 가세요, 그게 코즈믹 퓨얼의 방식이니까요. "
"D2D-10","No Sc, msc: Supernova, no sfx, Next: [D2D-11]","The beastmen frantically grab items and stuff them into a bag.","수인 손님이 미친듯이 물건을 집어 가방에 쑤셔넣었다."
"D2D-11","No Sc, msc: Supernova, no sfx, Next: [DD2-6]","Well that’s not at all what I meant. ","어, 내 말은 전혀 저런 뜻이 아니었는데. "
"DD2-6","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-12]","You guys using cash or credit?","현금이랑 카드 중 어떤 걸로 결제하시겠어요?"
"D2D-12","No Sc, msc: Supernova, no sfx, Next: [ROM1]","The more dimwitted looking one whispers to the sharper one and they stalk forward.","더 바보 같이 생긴 쪽이 더 똑똑해 보이는 쪽에게 귓속말을 하더니 앞으로 다가왔다."
"ROM1","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [D2D-13]","This is a stick up! Open the register!","강도다! 돈통 열어!"
"D2D-13","No Sc, msc: Supernova, no sfx, Next: [REM1]","The dimwitted-looking beast-man pulls out a stick from his pocket and points at me.","전혀 똑똑해 보이지 않는 쪽 수인은 주머니에서 웬 나뭇가지를 꺼내더니 나를 가리켰다."
"REM1","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [ROM2]","and give us those Saturn dogs behind you!","그리고 거기 뒤에 토성 핫도그도 내놔!"
"ROM2","Sc: Romulus, msc: Supernova, sfx: Romulus_Short, Next: [D2D-14]","Yeah! And--","그래! 그리고..."
"D2D-14","No Sc, msc: Supernova, no sfx, Next: [REM2]","The sharp-eyed beastman glares at his brother.","눈매가 날카로운 쪽이 다른 쪽을 노려본다."
"REM2","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [ROM3]","Sorry Romulus stickups make me hungry. ","미안, 로물루스. 강도질 하니까 배고파서. "
"ROM3","Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [REM3]","You’re worse than a chihuahua. When I said we’re doing a stickup I didn’t mean to put a literal stickup! ","넌 어떻게 치와와보다 못하냐. 내가 강도질하러 가자고 했지, 언제 산책하쟀어? 나뭇가지는 뭐 하러 들고 와! "
"REM3","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [ROM4]","Oh did I mess up again? Are we not getting Saturn dogs? ","아, 내가 또 망친 거야? 그럼 우리 토성 핫도그 못 먹어? "
"ROM4","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [D2D-15]","No you didn’t mess up Remus. Let’s get you that hot dog. No no let’s get you two of them. How about that? ","아냐, 망친 거 아냐. 레무스, 핫도그 먹자. 아니다, 두 개 먹어, 두 개. 어때? "
"D2D-15","No Sc, msc: Supernova, sfx: Remus_Howl, Next: [D2D-15b]","Remus howls with excitement.","레무스 씨가 신난 듯 포효했다."
"D2D-15b","No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]","Select an item in the shop","가게에서 물건을 선택하세요"
"D2D-15b-Option-1","No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]","",""
"D2D-15b-Option-2","No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]D2D-15b-Option-2","",""
"TDP7-1","No Sc, msc: Supernova, no sfx, Next: [TDP7-2]","I slide two Saturn dogs to the pair. Remus helps himself and scarfs it down.","나는 토성 핫도그 두 개를 꺼내 내밀었다. 레무스 씨가 음식을 가져가 허겁지겁 먹어치웠다."
"TDP7-2","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDP7-3]","and now the register--","이제 돈통 열..."
"TDP7-3","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDP7-4]","Rom… they were so nice and gave us a Saturn dog. Do we have to?","롬... 저 사람 되게 친절하고 우리한테 토성 핫도그도 줬는데, 진짜 해야 해?"
"TDP7-4","Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [TDP7-5]","Of course! We came all this way just to--","당연하지! 우리가 왜 왔는데. 이 가게를 싹..."
"TDP7-5","Sc: Remus, msc: Supernova, sfx: Remus_Short, Next: [TDP7-6]","To steal?","털려고?"
"TDP7-6","No Sc, msc: Supernova, no sfx, Next: [TDP7-7]","Romulus stutters in shock.","로물루스 씨가 당황한 듯 말을 더듬었다."
"TDP7-7","No Sc, msc: Supernova, no sfx, Next: [TDP7-8]","Remus doesn’t look too different from a kicked puppy.","레무스 씨는 크게 혼난 강아지마냥 풀이 죽었다."
"TDP7-8","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDP7-9]","Mom always told us stealing was bad. We should pay!","엄마가 도둑질은 나쁜 거라고 항상 그러셨잖아. 돈 내야지!"
"TDP7-9","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP7-10]","I don’t really care either way to be honest… ","솔직히 말씀드리면 저는 어느 쪽이든 상관없는데... "
"TDP7-10","No Sc, msc: Supernova, no sfx, Next: [TDP7-11]","The two ignore me. I can practically hear the galaxy’s smallest violin play for the two.","그대로 무시당했다. 마치 저 둘을 위한, 우주에서 가장 작은 바이올린 반주가 들리는 듯하다."
"TDP7-11","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [TDP7-12]","You’re right Rem… I can’t do it. I wanted to be the tough guy so bad… everything is going to get blown to smithereens!","네 말이 맞아, 렘... 도저히 못 하겠어. 난 그냥, 진심으로 터프한 남자가 되고 싶었어... 어차피 모든 게 산산조각 날 테니까!"
"TDP7-12","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDP7-13]","I just wanted to do something cool!","그냥 뭔가 멋있는 걸 해 보고 싶었을 뿐이야!"
"TDP7-13","Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [TDP7-14]","Will you ever forgive me?","한 번만, 날 용서해 줄래?"
"TDP7-14","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [TDP7-15]","You’re the best big brother ever! Of course I will! ","넌 내 최고의 형제야! 당연히 용서해야지! "
"TDP7-15","No Sc, msc: Supernova, no sfx, Next: [TDP7-16]","The two beastmen burst into tears.","두 수인이 눈물을 터뜨렸다."
"TDP7-16","No Sc, msc: Supernova, no sfx, Next: [TDP7-17]","I just stand there watching the two go through a whole movie scene together.","나는 그저 자리에 서서 감동적인 영화의 한 장면을 연출하는 둘의 모습을 바라봤다."
"TDP7-17","No Sc, msc: Supernova, no sfx, Next: [TDP7-18]","Romulus sets a pile of luncos on the counter.","로물루스 씨가 계산대에 룬코스 한 더미를 올려놓았다."
