location,context,source,target
TDP4-6,"Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDP4-7]",I don’t think anyone is in a rush to buy that.,ไม่คิดว่าจะมีใครรีบซื้อมันนะ
TDP4-7,"Sc: 8008, msc: SupernovaAlt, sfx: 80008_2,CashRegister, Next: [TDP4-7b]",You just don’t understand the intricacies of something like this! Anything she endorses is a godsend!,คุณแค่ไม่เข้าใจความงดงามของของแบบนี้!\nทุกอย่างที่ผลิตโดยแอริเนเตอร์ก็เป็นของที่พระเจ้าประทานมาทั้งนั้นแหละ!
TDP4-7b,"No Sc, msc: SupernovaAlt, sfx: Door_Close,Door_Chime, Next: [TDP4-8]",-door chimes and closes-,-เสียงกระดิ่งดังแล้วประตูก็ปิด-
TDP4-8,"No Sc, msc: SupernovaAlt, no sfx, Next: [TDP4-9]",He wipes his face (screen?). Then blasts off with his bang of Arinator branded toothpaste in hand.,เขาเช็ดหน้า (หรือว่าหน้าจอ?) ของตัวเอง\nแล้วก็พุ่งออกไปพร้อมกับยาสีฟันแบรนด์แอริเนเตอร์อันล้ำค่าติดมือไปด้วย
TDP4-9,"No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-24a]",Glad he found what he wanted.,ดีใจนะที่เขาเจอของที่เขาอยากจะได้
TDN4-1,"Sc: 8008, msc: SupernovaAlt, sfx: 80008_Short, Next: [TDN4-2]",Bro.,นี่ พวก
TDN4-2,"Sc: 8008, msc: SupernovaAlt, sfx: 80008_3, Next: [TDN4-3]", This is NOT Arinator. She only has her face on the cover of all her products dude., นี่มัน<size=120%>ไม่ใช่<size=100%>แอริเนเตอร์เลยนะพวก\nผลิตภัณฑ์ของแอริเนเตอร์ทุกชิ้นจะมีหน้าของแอริเนเตอร์บนกล่องทุกอัน
TDN4-3,"No Sc, msc: SupernovaAlt, no sfx, Next: [TDN4-4]",His facial screen switches to a video of a cyborg woman performing a song on stage. Her fans are screaming their lungs out.,หน้าจอของเขาเปลี่ยนเป็นวิดีโอผู้หญิงไซบอร์กที่กำลังร้องเพลงบนเวที\nและเหล่าแฟนคลับที่กำลังแหกปากออกมาอย่างสุดเสียง
TDN4-4,"Sc: 8008, msc: SupernovaAlt, sfx: 80008_1, Next: [TDN4-5]",See? You don’t recognize her?,เห็นมะ? ไม่คุ้นเลยเหรอ?
TDN4-5,"Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDN4-6]","Oh, well...I don’t think I really know her stuff.",เอ่อ ก็...ฉันคิดว่าฉันไม่ค่อยรู้อะไรเกี่ยวกับแอริเนเตอร์เท่าไร
TDN4-6,"Sc: 8008, msc: SupernovaAlt, sfx: 80008_2, Next: [TDN4-6b]",Fine...I’ll just get gas.,เอาเถอะ...เดี๋ยวผมแค่เติมน้ำมันก็แล้วกัน
TDN4-6b,"No Sc, msc: SupernovaAlt, sfx: Door_Chime,Door_Close, Next: [TDN4-7]",-door chimes and closes-,-เสียงกระดิ่งดังแล้วประตูก็ปิด-
TDN4-7,"No Sc, msc: SupernovaAlt, no sfx, Next: [TDN4-8]",I stare out the window and watch as 8008 picks up a gas pump and guzzles it straight from the nozzle. His screen shows a sad face with a tear. He then blasts off into space.,ฉันจ้องมองออกไปนอกหน้าต่าง\nแล้วก็ดู 8008 ที่กำลังหยิบหัวจ่ายน้ำมันออกมาแล้วก็ยืนซดน้ำมันจากปากหัวจ่าย\nหน้าจอของเขาเป็นหน้าเศร้ากับน้ำตาไหลหนึ่งหยด หลังจากนั้นเขาก็พุ่งออกไปยังอวกาศ
TDN4-8,"No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-24a]",Poor guy.,น่าสงสารจริง ๆ
D1D-24a,"No Sc, msc: SupernovaAlt, sfx: Door_Chime,Door_Open, Next: [D1D-24]",-door opens and chimes-,-ประตูเปิดพร้อมเสียงกระดิ่ง-
D1D-24,"No Sc, msc: SupernovaAlt, no sfx, Next: [CRD1]",An old man enters the gas station. He seems to have some kind of air of caution around him. The way he whips his head around makes him look like he is expecting an attack at any moment.,ชายแก่คนนึงเดินเข้ามาในปั๊ม เขาดูเหมือนจะเป็นคนที่ระแวดระวังเสมอ\nการที่เขาสะบัดหัวไปมารอบ ๆ มันทำให้ดูเหมือนกับว่าเขาเตรียมรับมือกับการโจมตีที่จะเข้ามาได้ทุกเมื่อ
CRD1,"Sc: Crust, msc: SupernovaAlt, sfx: Crust_Short, Next: [DD1-20]","Salutations, Martian.",สวัสดี ชาวดาวอังคาร
DD1-20,"Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD2]","Uh, hello? Do you need something, sir?",เอ่อ สวัสดี? คุณกำลังหาอะไรอยู่รึเปล่า?
CRD2,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [D1D-25]","Yes, I actually have a list here…",ใช่แล้ว จริง ๆ แล้วข้าจดรายการมาด้วยล่ะ...
D1D-25,"No Sc, msc: SupernovaAlt, no sfx, Next: [CRD3]",He pulls out a tiny holosheet and starts to read off of it.,เขาหยิบแผ่นโฮโลอันจิ๋วออกมา แล้วก็เริ่มอ่านสิ่งที่เขียนไว้ในนั้น
CRD3,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST3, Next: [DD1-21]","I’m looking for duct tape, five laser blasters, a medkit, a flaming katana--",ข้ากำลังหาเทปกาว ปืนเลเซอร์ 5 กระบอก ชุดปฐมพยาบาล คาตานะเพลิง--
DD1-21,"Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [D1D-26]","Sir, this is a gas station.",ที่นี่มันปั๊มน้ำมันนะคุณ
D1D-26,"No Sc, msc: SupernovaAlt, no sfx, Next: [CRD4]",He stares blankly at me.,เขาจ้องฉันแล้วทำหน้านิ่ง
CRD4,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [DD1-22]",...Can I at least get the katana?,...อย่างน้อยขอคาตานะให้ข้าสักอันได้ไหม?
DD1-22,"Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [D1D-27]", What do you even need a Katana for?!, คุณจะเอาคาตานะไปทำอะไร?!
D1D-27,"No Sc, msc: SupernovaAlt, sfx: Crust_Laugh, Next: [CRD5]",The man lets out a hearty laugh. He slaps his rocky chest. Pebbles fall off him.,ชายแก่หลุดขำออกมาเสียงดัง เขาทุบหน้าอกหินของเขา แล้วก้อนกรวดก็ร่วงลงมา
CRD5,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [CRD6]",Doomsday is in just three days! While you’re in here wasting away working MINIMUM wage!,วันดาวระเบิดจะมาในอีก 3 วัน!\nในขณะที่เอ็งมานั่งเสียเวลาทำงานอยู่ในนี้เพื่อแลกกับ<size=120%>ค่าแรงขั้นต่ำ<size=100%>!
CRD6,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [DD1-23]","I, Crust, from Mercury, will look at this burning ball of hell gas, and say…",ข้า ครัสต์ แห่งดาวพุธ จะมองไปยังเจ้าก้อนแก๊สเพลิงนรกนั่น\nแล้วก็จะพูดว่า...
DD1-23,"Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD7]",…,…
CRD7,"Sc: Crust, msc: SupernovaAlt, sfx: Crust_Short, Next: [D1D-28]",No.,ไม่
D1D-28,"No Sc, msc: SupernovaAlt, no sfx, Next: [DD1-24]",He smiles widely.,เขาฉีกยิ้มออกมา
DD1-24,"Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD8]","Sir, I don’t think you will survive a supernova.",ฉันไม่คิดว่าคุณจะรอดจากซูเปอร์โนวาไปได้นะ
CRD8,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [CRD9]","I will. Born from the crust of Mercury, I can survive anything.",ข้าจะต้องรอด ข้าเกิดขึ้นมาจากเปลือกของดาวพุธ\nข้าเอาตัวรอดได้จากทุกอย่าง
CRD9,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [D1D-29]",Besides didn’t you hear? The supernova is a cover-up by the intergalactic association--,อีกอย่าง เอ็งไม่ได้ยินหรอกเรอะ?\nซูเปอร์โนวามันก็เป็นแค่ข่าวกลบเกลื่อนที่พวกสมาพันธ์นานากาแล็กซี--
D1D-29,"No Sc, msc: SupernovaAlt, no sfx, Next: [DD1-25]","Oh, brother. ",โอ้ ให้ตายเถอะ 
DD1-25,"Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [CRD10]",How about this Crust? I can help you get something that can help you out in your…,เอาแบบนี้ไหมครัสต์?\nฉันจะช่วยหาของที่มันจะช่วยคุณได้ตอนที่คุณอยู่ใน...
CRD10,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [DD1-26]",My supernova bunker.,บังเกอร์ซูเปอร์โนวาของข้า
DD1-26,"Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [DD1-27]",Your supernova bunker.,บังเกอร์ซูเปอร์โนวาของคุณ
DD1-27,"Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [DD1-27b]", Alright... a nonperishable snack will be good., ก็ได้... ขนมขบเคี้ยวที่เก็บไว้ได้นาน ๆ ก็ดี
DD1-27b,"No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-1,TDN5-1]",Select an item in the shop,เลือกของในร้าน
DD1-27b-Option-1,"No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-1,TDN5-1]",,
DD1-27b-Option-2,"No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-1,TDN5-1]",,
TDP5-1,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST3, Next: [TDP5-2]",Jerky! You’re thinking like a true survivor kid! This is great!,เนื้อแดดเดียว! เอ็งนี่คิดเหมือนกับคนที่รู้จักเอาตัวรอดจริง ๆ เลยนะ เจ้าหนู!\nนี่มันเยี่ยมไปเลย!
TDP5-2,"Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDP5-3]","Heh, thanks. I just remembered it from a TV show called Survivorz.",เหอะ ๆ ขอบคุณนะ\nฉันแค่จำมันมาจากรายการทีวีที่ชื่อว่าเซอร์ไวเวอร์ซน่ะ
TDP5-3,"No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-4]",Before you could even ring it up the man opens the bag and starts eating the jerky.,คุณยังไม่ทันจะได้คิดเงิน\nชายแก่ก็แกะถุงแล้วก็เริ่มกินเนื้อแดดเดียวไปก่อนแล้ว
TDP5-4,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDP5-5]","Hm, you got somewhere to go kid? I can formally invite you to my bunker if ya want.",หื้ม เอ็งมีที่ไปรึเปล่า เจ้าหนู? ข้าเชิญเอ็งมาอยู่ที่บังเกอร์ได้นะ\nถ้าเอ็งอยากจะมา
TDP5-5,"Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDP5-6]","Oh, nah. I’ll be here.",โอ้ ไม่เป็นไร ฉันจะอยู่นี่นี่แหละ
TDP5-6,"No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-7]",Crust chokes on a piece of jerky and coughs. He bumps his chest a few times.,ครัสต์สำลักเนื้อแดดเดียว แล้วก็ไอออกมา\nเขาทุบอกตัวเองอยู่สองสามครั้ง
TDP5-7,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [TDP5-8]",Why? Don’t you got someone special to go home to?,ทำไมล่ะ? เอ็งไม่มีคนพิเศษให้กลับไปบ้านไปหารึไง?
TDP5-8,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDP5-9]",I’d expect you young’uns to hightail it outta here.,ข้านึกว่าพวกคนหนุ่มสาวอย่างเอ็งจะหนีกันไปหมดแล้วซะอีก
TDP5-9,"No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-10]",A familiar face flashes in my mind. My normal bored expression cracks.,ใบหน้าที่คุ้นเคยแวบเข้ามาในหัว สีหน้าเบื่อหน่ายของฉันเปลี่ยนไป
TDP5-10,"Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDP5-11]","She’ll be fine without me. Besides, I like to be kept busy.",ไม่มีฉัน เขาก็คงอยู่ได้สบายดีแหละ อีกอย่าง ฉันชอบหาอะไรทำให้ไม่ว่าง
TDP5-11,"No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-11b]",Crust doesn’t speak. I listen to his chewing. He rummages in his pocket to give me his luncos.,ครัสต์ไม่ได้พูดอะไร ฉันนั่งฟังเสียงเขาเคี้ยวเนื้อแดดเดียว\nแล้วเขาก็ค้นกระเป๋ากางเกงเพื่อหาเงินมาจ่ายฉัน
TDP5-11b,"No Sc, msc: SupernovaAlt, sfx: CashRegister, Next: [TDP5-12]",-cash register chime-,-เสียงเครื่องคิดเงินดัง-
TDP5-12,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDP5-13]",Don’t be too sure about that kid. Don’t choose for others how important you are to them.,อย่าไปมั่นใจกับอะไรแบบนั้นเลย เจ้าหนู\nอย่าไปคิดแทนคนอื่นว่าตัวเองสำคัญกับเขามากขนาดไหน
TDP5-13,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [TDP5-14]","I’m gonna be fine when things go down, but you won’t. Talk to who you’re thinking bout.",พอถึงตอนนั้นแล้ว ข้าจะไม่เป็นไรหรอก แต่เอ็งเป็นแน่\nไปคุยกับคนที่เอ็งกำลังคิดถึงอยู่ซะนะ
TDP5-14,"No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-15]",I don’t answer. It's a bit surprising I feel I am getting life advice from this apocalyptic junkie of some sort.,ฉันไม่ได้ตอบอะไรไป มันก็น่าประหลาดนิดหน่อยที่ฉันรู้สึกว่า\nฉันกำลังได้รับคำแนะนำในการใช้ชีวิตจาก\nคนที่หมกมุ่นกับการเตรียมตัวรอรับมือกับวันแบบนี้
TDP5-15,"No Sc, msc: SupernovaAlt, no sfx, Next: [TDP5-16]",He smiles and waves at me before leaving. I watch the small bits of rock fall to the ground.,เขายิ้มแล้วก็โบกมือให้ฉันก่อนที่จะไป\nฉันมองดูเศษกรวดเศษหินร่วงลงบนพื้น
TDP5-16,"No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-30a]",I’ll be cleaning that up.,เดี๋ยวฉันจะเก็บกวาดตรงนั้นให้
TDN5-1,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [TDN5-2]","Sorry kid, but I don’t really think something like this is going to be much use in my bunker.",โทษทีนะ เจ้าหนู\nแต่ข้าไม่คิดว่าอะไรแบบนี้มันจะใช้ประโยชน์อะไรได้มากตอนอยู่ในบังเกอร์
TDN5-2,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST1, Next: [TDN5-3]",You sure you don’t have blasters in the back?,เอ็งแน่ใจนะว่าข้างหลังร้านนั่นไม่มีปืนเลเซอร์อยู่เลย?
TDN5-3,"Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [TDN5-4]","We’re still just a gas station, sir.",ที่นี่ก็ยังเป็นแค่ปั๊มน้ำมันอยู่เหมือนเดิมน่ะนะ
TDN5-4,"Sc: Crust, msc: SupernovaAlt, sfx: Crust_Short, Next: [TDN5-5]", Alright., โอเค
TDN5-5,"Sc: Crust, msc: SupernovaAlt, sfx: CRUST2, Next: [D1D-30a]","Stay safe, kid. I gotta go prep my bunker some more.",ดูแลตัวเองนะ เจ้าหนู\nข้าต้องไปเตรียมบังเกอร์ของข้าอีกสักหน่อย
D1D-30a,"No Sc, msc: SupernovaAlt, sfx: Door_Chime,Door_Close, Next: [D1D-30]",-door chimes and closes-,-เสียงกระดิ่งดังแล้วประตูก็ปิด-
D1D-30,"No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-31]",It's almost closing time…,ใกล้จะได้เวลาปิดแล้ว...
D1D-31,"No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-31b]",Flubber lounges in her usual spot. I smile and scratch under her chin.,ฟลับเบอร์นอนชิลอยู่ในที่ประจำของตัวเอง ฉันยิ้มแล้วก็เกาคางให้
D1D-31b,"No Sc, msc: SupernovaAlt, sfx: FLUBBER2, Next: [DD1-28]",Flubber Meows,ฟลับเบอร์ร้องเหมียว
DD1-28,"Sc: Dmi, msc: SupernovaAlt, no sfx, Next: [DD1-28b]",We had a good day didn’t we?,มันเป็นวันที่ดีไปเลยใช่ไหมล่ะ?
DD1-28b,"No Sc, msc: SupernovaAlt, sfx: Text_1, Next: [D1D-32]",-phone chimes-,-มือถือดัง-
D1D-32,"No Sc, msc: SupernovaAlt, no sfx, Next: [T2]",I facepalm as I remember I never messaged Cassiopeia back.,ฉันเอามือก่ายหน้าผากตอนที่นึกขึ้นได้ว่า\nฉันยังไม่ได้ตอบข้อความของแคสซิโอเปียเลย
T2,"Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Pocket_Swoosh_1, Next: [T3]",Dmi? Are u ghosting me?,ดมิ? เทอเมินชั้นอยู่หรอ?
T3,"Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-1,TDN6-1]",Not cool! im worried about u!,ไม่ดีเลยนะ! ชั้นเป็นห่วงเทอนะ!
T3-Option-1,"Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-1,TDN6-1]","Sorry, got caught up.",โทษที มีงานน่ะ
T3-Option-2,"Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-1,TDN6-1]",You don’t need to keep messaging.,เธอไม่ต้องทักย้ำ ๆ มาตลอดก็ได้นะ
TDP6-1,"Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDP6-2]",Lot more customers on this route than i thought we would ,มีลูกค้ามาทางนี้เยอะกว่าที่คิดไว้น่ะ 
TDP6-2,"Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-3]",its a good time to roadtrip when the solar system is getting wiped ya know??,ตอนที่ระบบสุริยะใกล้จะหายไปแบบนี้\nมันเหมาะกับโร้ดทริปนะรู้มั้ย??
TDP6-3,"Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDP6-4]",More like I met a rock dude named Crust who wanted to buy a katana to defend himself from the imminent supernova. ,น่าจะเหมาะกับการเจอมนุษย์หินชื่อครัสต์\nที่อยากจะซื้อคาตานะไปป้องกันตัวเอง\nจากซูเปอร์โนวาที่กำลังจะมามากกว่า 
TDP6-4,"Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDP6-5]",What? Stop lying to me. xD Ur job isn’t that interesting,อะไรนะ? อย่าโม้ไปหน่อยเลยน่า xD\nงานเทอไม่ได้น่าสนใจขนาดนั้นซะหน่อย
TDP6-5,"Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDP6-6]","U know how Mars is, we’re weirdo central.",เทอก็รู้ว่าดาวอังคารมันเป็นยังไง เรามันศูนย์รวมตัวประหลาด
TDP6-6,"Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [D1D-33]",thats true. U live there,ก็จิง เทออยู่ที่นั่นนี่นะ
D1D-33,"No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-34]",I chuckle. That was a good one actually.,ฉันหัวเราะ แต่มันก็ตลกจริงแหละ
D1D-34,"No Sc, msc: SupernovaAlt, no sfx, Next: [T4]",We chat with each other and for a second it feels like the world isn’t coming to an end soon.,พอเราคุยกันแล้วมันก็รู้สึกเหมือนว่า\nจุดจบของโลกไม่ได้กำลังจะมาถึงในเร็ว ๆ นี้ไปชั่วขณะนึง
TDN6-1,"Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDN6-2]",I’ll just get back to u when i get back to u.,เดี๋ยวฉันมาตอบเทอตอนที่ฉันว่างนะ
TDN6-2,"Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [TDN6-3]","Ouch, remind me to never be worried about u again :/",โห่ วันหลังก็เตือนชั้นด้วยละกันว่าอย่ามาห่วงเทออีก :/
TDN6-3,"Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [TDN6-4]","Nah, I didn’t mean it like that. I’m just busy.",ไม่ ไม่ได้หมายความว่าแบบนั้นเลย ฉันก็แค่ยุ่งอยู่
TDN6-4,"Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [D1D-35]","Yeah, yeah I get it.",อืม อืม เข้าใจแล้ว
D1D-35,"No Sc, msc: SupernovaAlt, no sfx, Next: [T4]",I could’ve handled that a bit better.,ฉันน่าจะคุยให้ดีกว่านี้หน่อย
T4,"Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [T5]",Are u sure ur not calling off tomorrow? I know the money isn’t good enough at Cosmic Fuel where u need to work a day before Doomsday. :/,เทอแน่ใจนะว่าพรุ่งนี้เทอจะไม่ลา?\nชั้นรู้เลยว่าทำงานที่คอสมิกฟิลเงินไม่ดีแน่\nถ้าเทอจะต้องทำงานก่อนวันดาวระเบิดแบบนี้ :/
T5,"Sc: Dmi, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [T6]",Maybe I LIKE working for a megacorp.,บางทีฉันอาจจะแค่<size=120%>ชอบ<size=100%>ทำงานให้กับ\nพวกบริษัทยักษ์ใหญ่ก็ได้
T6,"Sc: Cassiopeia, on phone, msc: SupernovaAlt, sfx: Text_4_vibrate, Next: [T7]",shut up,เงียบไปเลย
T7,"Sc: Dmi, on phone, msc: SupernovaAlt, no sfx, Next: [D1D-36]",ok ,โอเค 
D1D-36,"No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-37]",I should clock out for the day,วันนี้ฉันควรเลิกงานได้แล้ว
D1D-37,"No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-38]",I say goodbye to Flubber. She for some reason is a lot better at closing than I am. I never know what she does when we leave her alone.,ฉันบอกลาฟลับเบอร์\nแต่ดูเหมือนว่าฟลับเบอร์จะรับมือกับการปิดร้านได้ดีกว่าฉันอีก\nฉันไม่เคยรู้เลยว่าฟลับเบอร์ทำอะไรตอนไม่มีคนอยู่
D1D-38,"No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-39]",I don’t really know why I’m coming back in tomorrow. I should be packing with Cassie. We may not be able to do anything fancy like a space jump but…,ฉันไม่รู้เลยว่าพรุ่งนี้ฉันจะกลับมาทำงานทำไม\nฉันควรจะไปเก็บของกับแคสซี่\nถึงเราจะไม่ได้ใช้อะไรหรู ๆ อย่างสเปซจัมพ์ แต่ก็...
D1D-39,"No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-40]",…,…
D1D-40,"No Sc, msc: SupernovaAlt, no sfx, Next: [D1D-40b]",I need some sleep for tomorrow.,ฉันต้องหลับเผื่อวันพรุ่งนี้สักหน่อย
D1D-40b,"No Sc, msc: SupernovaAlt, sfx: Door_Open,Door_Chime,Door_Close, Next: [Day2Transition]",-door opens and closes with a chime-,-ประตูเปิดแล้วก็ปิดพร้อมกับเสียงกระดิ่ง-
Day2Transition,"No Sc, msc: SupernovaAlt, no sfx, Next: [D2D-1]",DAY 2,วันที่ 2
D2D-1,"No Sc, msc: Supernova, no sfx, Next: [ROD2-1]",I jab my fingers against the screen of my phone the little avatar hops up and down in an effort to dodge the man-eating kale.,ฉันจิ้มจอมือถือเพื่อให้ตัวละครของฉันกระโดดขึ้นลง\nเพื่อหลบกะหล่ำปลีกินคน
ROD2-1,"Sc: Rob, msc: Supernova, sfx: Rob_Short, Next: [D2D-2]",Dmi!,ดมิ!
D2D-2,"No Sc, msc: Supernova, no sfx, Next: [DD2-1]",I yelp and nearly drop my phone. I catch it just before it slips out of my fingers and glare at the slime man in front of me.,ฉันร้องตกใจแล้วก็เกือบจะทำมือถือตก\nแต่ฉันจับมันได้ทันก่อนที่มันจะลอดผ่านนิ้วไป\nแล้วก็จ้องเขม่่นใส่มนุษย์เมือกที่ยืนอยู่หน้าฉัน
DD2-1,"Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-3]",You’ve seriously got to stop doing that!,นายต้องหยุดทำอะไรแบบนั้นได้แล้วนะจริงจัง!
D2D-3,"No Sc, msc: Supernova, sfx: Rob_Laugh, Next: [ROD2-2]",Rob bursts into laughter.,ร็อบหัวเราะลั่น
ROD2-2,"Sc: Rob, msc: Supernova, sfx: ROB3, Next: [DD2-2]",It’s just too funny. Look you got goosebumps on your goosebumps! ,แต่มันตลกมากเลยนะ\nดูดิ แกขนลุกแล้วขนลุกอีก! 
DD2-2,"Sc: Dmi, msc: Supernova, no sfx, Next: [ROD2-3]",whatever how’s packing? ,เรื่องนั้นช่างมันก่อน ไปเก็บของมาเป็นไงมั่ง? 
ROD2-3,"Sc: Rob, msc: Supernova, sfx: ROB2, Next: [D2D-4]",We’ll be done by tonight. Then we leave tomorrow morning in time for our space jump outta here.,คืนนี้เราก็จะเก็บกันเสร็จแล้ว\nแล้วเราก็จะออกจากบ้านกันตอนพรุ่งนี้เช้าทันเวลาสเปซจัมพ์พอดี
D2D-4,"No Sc, msc: Supernova, no sfx, Next: [D2D-5]",Ah a space jump. That's everyone’s ticket outta the solar system to go wherever they’re going next. ,อ่า สเปซจัมพ์ วิธีที่ใคร ๆ ก็ต่างใช้ในการเดินทางออกจากระบบสุริยะ\nเพื่อจะไปที่ที่อยากจะไป 
D2D-5,"No Sc, msc: Supernova, no sfx, Next: [D2D-6]",They are ways outta here without one but the trip is pretty grueling.,มันก็พอมีวิธีอื่นที่จะออกไปจากที่นี่โดยไม่ต้องใช้สเปซจัมพ์อยู่\nแต่ว่ามันก็ค่อนข้างทรหดพอตัวเลย
D2D-6,"No Sc, msc: Supernova, no sfx, Next: [ROD2-4]",Not to mention the luncos to afford a space jump is insane.,แถมราคาสเปซจัมพ์นี่แพงหูฉี่เลยด้วย
ROD2-4,"Sc: Rob, msc: Supernova, sfx: ROB1, Next: [ROD2-5]",I’ll come pick up Flubber at the end of the day.,เดี๋ยวหมดวันแล้วฉันจะมารับเจ้าฟลับเบอร์ไปนะ
ROD2-5,"Sc: Rob, msc: Supernova, sfx: ROB3, Next: [D2D-7]",Also smile a little today! Use that slogan of ours to brighten their days. ,แล้ววันนี้ก็ยิ้มหน่อยนะ! ใช้สโลแกนของเราเพื่อทำให้วันของลูกค้าเป็นวันที่ดี 
D2D-7,"No Sc, msc: Supernova, no sfx, Next: [DD2-3]",Ugh.,เห้อ
DD2-3,"Sc: Dmi, msc: Supernova, no sfx, Next: [ROD2-6]",I’ll try.,จะพยายามนะ
ROD2-6,"Sc: Rob, msc: Supernova, sfx: ROB2, Next: [FD2-1]",Great! I’ll see you later. Be nice to Flubber!,ดีมาก! แล้วเจอกัน ดูแลเจ้าฟลับเบอร์ดี ๆ ล่ะ!
FD2-1,"Sc: Flubber, msc: Supernova, sfx: FLUBBER1, Next: [DD2-4]",Mreoww…,เมรี๊ยววว...
DD2-4,"Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-4b]",We’re pals aren’t we Flubber? ,เราเป็นเพื่อนกันใช่ไหมล่ะ ฟลับเบอร์? 
DD2-4b,"No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-8]",-door chimes and closes-,-เสียงกระดิ่งดังแล้วประตูก็ปิด-
D2D-8,"No Sc, msc: Supernova, no sfx, Next: [D2D-9a]",Flubber gives me a slow blink.,ฟลับเบอร์ขยิบตาให้ฉันช้า ๆ
D2D-9a,"No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [D2D-9]",-door opens and chimes-,-ประตูเปิดพร้อมเสียงกระดิ่ง-
